Date,SMFG_Nikkei_CO,SMFG_Nikkei_HL,Nikkei_HL,Nikkei_CO,NQP_CO,NQP_HL,SMFG_ADR_Open,target
2006-03-17,-0.016260162601626018,0.03333333333333333,0.014488084081904582,0.010325413787883344,0.0012427604742706471,0.0023513584303639654,20.799999,0
2006-03-20,0.02459016393442623,0.02459016393442623,0.022564167210507743,0.01996712628461548,0.001279196475103095,0.001907571637608798,21.6,0
2006-03-22,0.0,0.016260162601626018,0.006432515813018031,-0.005007662394064707,-0.0033964298550377813,0.00393262818624059,21.1,0
2006-03-23,-0.016,0.024390243902439025,0.011945110507813994,-0.006992349797812951,-0.0021471514457487213,0.0027255773920527577,20.799999,0
2006-03-24,0.008064516129032258,0.016260162601626018,0.00911459954626731,0.0035978026846043825,-0.0005188423256062946,0.0009487213146054859,21.0,0
2006-03-27,0.0,0.016260162601626018,0.006701251242337215,0.0030228872931788247,-0.0012366598293648173,0.0019942019322924612,21.1,0
2006-03-28,0.008130081300813009,0.01639344262295082,0.013744637570848095,0.008445048694274695,-0.0003745518754346774,0.0009878894277978289,20.799999,0
2006-03-29,0.008064516129032258,0.024390243902439025,0.02182342934984641,0.016078174773991285,0.0004655354552996274,0.0012354815990831987,21.5,0
2006-03-30,0.023809523809523808,0.032,0.00890572228407003,0.0020109765355134338,-1.1726078799238867e-05,0.0009207239118450464,21.799999,0
2006-03-31,0.0,0.0234375,0.005815555678118371,-0.001702850903076911,0.001392301392301323,0.002697105146146767,22.0,0
2006-04-03,0.0,0.015267175572519083,0.016461376633246563,0.01200991729179957,0.00254917093477404,0.004104383669119923,22.440001,0
2006-04-04,-0.014925373134328358,0.022727272727272728,0.008334698265868854,-0.00015437019099425627,0.0005742748315265269,0.0016583650747142849,22.4,0
2006-04-05,0.0,0.030303030303030304,0.016127527530763186,-0.005545523423343156,0.002427000820640475,0.004661936828136907,22.700001,0
2006-04-06,0.007407407407407408,0.022388059701492536,0.008204313822371075,0.007126731962690068,-0.001244268301112976,0.002094162306232228,23.200001,0
2006-04-07,0.007352941176470588,0.022222222222222223,0.00829153166240127,0.003685280362762794,0.0015567465719981137,0.004764176153832871,23.200001,0
2006-04-10,0.0072992700729927005,0.022222222222222223,0.0060027537711565835,8.884436534658979e-05,-0.0003017483998630421,0.0009756834139627636,23.5,0
2006-04-11,-0.014492753623188406,0.02962962962962963,0.011201823076499038,-0.0024368369250391455,0.0035795772024586115,0.00373731669975147,22.6,0
2006-04-12,0.0,0.014814814814814815,0.009510018529308948,-0.007783286606740744,0.0008568427106747556,0.0011388652440635502,23.1,0
2006-04-13,0.0,0.022556390977443608,0.013727173777659129,-0.0019224912403647731,-0.00123639815536421,0.0020715840869478305,23.0,0
2006-04-17,-0.014925373134328358,0.03076923076923077,0.01372742121811753,-0.013541530919250812,-0.001220124464371283,0.0016541485226642632,22.4,0
2006-04-18,0.023076923076923078,0.03875968992248062,0.01904657840962522,0.015384356872825229,0.002412637738609234,0.002595977414996409,22.799999,0
2006-04-19,-0.014814814814814815,0.022556390977443608,0.006289356984421964,-0.0032058507249291095,-0.004019695355466623,0.004035918518390038,22.799999,0
2006-04-20,-0.029850746268656716,0.03875968992248062,0.007441527367185056,-0.004278427728033679,-0.001179862905685762,0.0023164287813394846,22.0,0
2006-04-21,-0.007633587786259542,0.023255813953488372,0.01281921141422581,0.004131657312221216,0.0008361059375054321,0.003354445361800861,22.200001,0
2006-04-24,-0.015503875968992248,0.023622047244094488,0.020925029781189094,-0.01920596455783692,-0.0018254260790199557,0.002004607079428202,22.1,0
2006-04-25,0.0,0.023809523809523808,0.012673747333276487,0.0024176749452458337,0.0015455407636375664,0.0018090063929935517,22.4,0
2006-04-26,-0.0078125,0.05737704918032787,0.009642671564715434,0.0036896586034292495,6.453429704557725e-05,0.0007688289737013219,22.0,0
2006-04-27,0.0,0.032,0.004758185021749279,-0.00025590744158869615,-0.0033228062127653767,0.0033338840634440283,22.459999,0
2006-04-28,-0.007936507936507936,0.024193548387096774,0.017502159457926686,-0.007813591624096205,0.0011139709546731616,0.003493157520856232,21.700001,0
2006-05-01,-0.008,0.024390243902439025,0.0057289942570383275,-0.00024330663574418418,0.0018434586572106829,0.002202009406984187,21.700001,0
2006-05-02,0.008,0.024193548387096774,0.017053453019546472,0.01380832535794048,0.0014484271263797276,0.0018926623845180485,22.200001,0
2006-05-08,0.0,0.023809523809523808,0.007343218033795444,-0.0024529287115088796,-0.003034097195935146,0.0031952054394429868,23.1,0
2006-05-09,0.0,0.015748031496062992,0.006726300865491938,-0.0036455941618610153,0.0005436974937299774,0.0023586147966499315,23.120001,0
2006-05-10,-0.015503875968992248,0.023809523809523808,0.021898370902616014,-0.01220996840109799,-0.0018243053606512058,0.0027493302537708354,23.1,0
2006-05-11,0.0,0.015873015873015872,0.014616269173762634,-0.001493928141758219,-0.0019388981872185732,0.0024859023943786937,22.700001,0
2006-05-12,-0.007936507936507936,0.016129032258064516,0.014217711910499132,-0.0032541567937640287,-0.0010947139228257969,0.001314060446780596,22.799999,0
2006-05-15,0.016260162601626018,0.016260162601626018,0.010400678975061278,0.00555196136046776,-0.0026263751737141865,0.0036547013586890036,23.200001,0
2006-05-16,-0.016129032258064516,0.02459016393442623,0.02976720377143376,-0.02122920982160186,-0.0019467363179222126,0.004488061389831495,22.4,0
2006-05-17,-0.008130081300813009,0.01652892561983471,0.017814999583430153,0.0029922093953599557,-0.00509744387257624,0.006626132274475781,21.52,0
2006-05-18,-0.008130081300813009,0.01652892561983471,0.014122439186867897,-0.0001286767251425536,0.0019488565255562393,0.0026711164519603527,21.9,0
2006-05-19,-0.008130081300813009,0.01652892561983471,0.015110768042224184,0.007123572531606397,-0.0013436724955263868,0.0038603969795852275,22.0,0
2006-05-22,-0.008130081300813009,0.01652892561983471,0.02723008944551273,-0.024404810926538015,-0.004797004064302308,0.005982330086082581,21.200001,0
2006-05-23,-0.008695652173913044,0.02631578947368421,0.012407211425416216,-0.00781384180330811,0.00399323351297638,0.005420735886906527,20.82,0
2006-05-24,0.0,0.035398230088495575,0.025707849110948564,0.014707268405535727,-0.0034748297587984703,0.00506599205284479,20.6,0
2006-05-25,-0.017391304347826087,0.017699115044247787,0.013078639843588327,-0.007310877654508597,0.005189099104217581,0.005620780467472015,20.700001,0
2006-05-26,0.008695652173913044,0.02631578947368421,0.00957306951269892,0.009027724383871933,0.0031148369860362975,0.0032463478586590372,21.0,0
2006-05-30,-0.008547008547008548,0.017391304347826087,0.007782573533383432,-0.0038528140783051805,-0.0030969012294137246,0.0037003237783306497,20.6,0
2006-05-31,0.0,0.017543859649122806,0.014138864560411413,-0.012358191949367504,0.0007685028167851408,0.0012258171055473392,20.9,0
2006-06-01,-0.008547008547008548,0.017391304347826087,0.015403929532364195,-0.006377502507490376,0.0013674261368312951,0.0014118034364435331,20.9,0
2006-06-02,0.008547008547008548,0.02608695652173913,0.03421372101604612,0.012117044930734953,0.005220980308563054,0.006743809417844257,21.299999,0
2006-06-05,-0.00847457627118644,0.017241379310344827,0.010382307532284613,-0.0032444173055369125,-0.0031199796550034254,0.0031297443938375596,20.9,0
2006-06-06,-0.008695652173913044,0.017543859649122806,0.010876171678859476,-0.007487269825533355,0.0037711255797473068,0.008124936721676714,20.0,0
2006-06-07,0.0,0.02702702702702703,0.022400548470295815,-0.012367642985249751,0.00019004421695459331,0.0010200396611695151,20.0,0
2006-06-08,-0.009009009009009009,0.027522935779816515,0.03401265364093524,-0.02381646513759517,-0.007935039834665442,0.008127101698075664,19.700001,0
2006-06-09,-0.008928571428571428,0.02727272727272727,0.03031214922982581,0.015163954715942334,0.00011490217356615727,0.0013541307374903347,19.700001,0
2006-06-12,0.009009009009009009,0.01818181818181818,0.01811756910803289,0.010047339708245093,0.0008828115938294165,0.0013467709716083575,19.200001,0
2006-06-13,-0.018018018018018018,0.027522935779816515,0.030919420483696895,-0.0294862008697156,0.00418407284899115,0.004998285548492553,19.200001,0
2006-06-14,-0.018018018018018018,0.027522935779816515,0.029425022193321916,0.015977828601443367,-0.00017083571517743318,0.003016452178036642,19.0,0
2006-06-15,-0.018018018018018018,0.027522935779816515,0.01221758058619427,0.0012059288693979794,1.3014817369563424e-05,0.0012307251510730573,20.1,0
2006-06-16,0.017699115044247787,0.026785714285714284,0.020254324675100688,0.013623916612585073,-0.0015389702889703353,0.0029967991634467306,20.1,0
2006-06-19,-0.008771929824561403,0.017699115044247787,0.009914607124623933,0.003002812927701189,0.0013088921664399758,0.0015070338891052305,19.799999,0
2006-06-20,-0.008849557522123894,0.018018018018018018,0.01530856465068408,-0.010985010045383246,0.0011552933735211686,0.002169099371865056,19.6,0
2006-06-21,0.0,0.02702702702702703,0.015913164685990508,-0.004662627412940491,0.0014592790128558548,0.0019630253837262376,20.1,0
2006-06-22,0.008695652173913044,0.017543859649122806,0.022029169711006276,0.02184153366479328,-0.0011316676203192827,0.0021707025182694565,20.1,0
2006-06-23,0.008695652173913044,0.03508771929824561,0.01755393251019765,0.008150405706962571,-0.002956336199694025,0.0029651020381852985,20.1,0
2006-06-26,0.008620689655172414,0.02608695652173913,0.015279841441805287,0.004785730705399813,0.0006182220962881149,0.0010114480457148337,20.4,0
2006-06-27,0.0,0.017241379310344827,0.007437476665092744,0.0004074797451655461,-0.0005913204442615213,0.001055083055623382,19.9,0
2006-06-28,0.0,0.017543859649122806,0.011683797641677405,-0.007460950869206117,0.0002941387942922812,0.000928596184908249,19.9,0
2006-06-29,0.0,0.017241379310344827,0.010804098487723622,0.009308035415535812,0.005983856595575878,0.006520678098460925,20.700001,0
2006-06-30,0.025423728813559324,0.025423728813559324,0.012268890361188216,0.011222784915516646,0.005232789620369944,0.00606769269664691,21.02,0
2006-07-03,0.00819672131147541,0.01639344262295082,0.006699396951821548,-0.00011105459284115087,0.001628581929711268,0.002308194725394644,21.799999,0
2006-07-05,0.0,0.01639344262295082,0.00676297832807057,0.0012751735887483798,-0.005169722364421227,0.005426528991262884,21.299999,0
2006-07-06,-0.008130081300813009,0.00819672131147541,0.011954983756570196,-0.008655952224474774,0.004104107967630366,0.0074044053316864745,21.5,0
2006-07-07,0.008130081300813009,0.008130081300813009,0.010532080653957757,-0.007823921110730991,-0.003574677859580952,0.005410028313561295,21.700001,0
2006-07-10,0.008130081300813009,0.008130081300813009,0.03154493689005806,0.02659417843744997,0.002169183266672699,0.0022148827089318998,22.1,0
2006-07-11,0.0,0.015873015873015872,0.010735278083912687,-0.0007387317470202165,-0.003010741378630262,0.0031978584238843157,22.4,0
2006-07-12,-0.0078125,0.023809523809523808,0.019418973931115566,-0.010132772088677569,-0.001019374652857154,0.002375638902886833,22.1,0
2006-07-13,0.007936507936507936,0.024,0.02104075033122666,-0.0019692325845896952,-0.004006930183087951,0.0040230502646213424,21.9,0
2006-07-14,-0.023622047244094488,0.032520325203252036,0.012253713862053477,-0.004611069261653214,0.000324747813026459,0.0029836609045702663,21.6,0
2006-07-18,-0.00819672131147541,0.025,0.02146947449624316,-0.01882126356155991,0.0019202614824145835,0.0022267468386323428,20.700001,0
2006-07-19,-0.008264462809917356,0.016666666666666666,0.011704823642621664,-0.00024616339138013233,0.0010020586511063731,0.005024200695343848,21.1,0
2006-07-20,0.016260162601626018,0.02459016393442623,0.01745615058154154,0.015854781631199844,-0.00418797272824116,0.007298927928108969,21.4,0
2006-07-21,-0.008064516129032258,0.016260162601626018,0.0056525959181730825,-0.00026309260466384523,-0.0037265300272323596,0.004377581848449262,20.860001,0
2006-07-24,0.0,0.01639344262295082,0.020001843016849125,0.006388858228836426,0.0028924171951110844,0.0036206991315818277,21.6,0
2006-07-25,0.0,0.008130081300813009,0.008696605978100253,0.0023139103245520512,2.6989642724579886e-05,0.00202827414153297,21.200001,0
2006-07-26,0.0,0.008130081300813009,0.015149817014130321,-0.01204733682357744,-0.0012178792751935791,0.0017717835055712698,21.4,0
2006-07-27,0.0,0.008130081300813009,0.025663943841374413,0.019906626331172125,0.002557784503307668,0.002960720218637697,21.1,0
2006-07-28,0.008130081300813009,0.01639344262295082,0.013284008042851637,0.008242495679675865,0.004410701862221273,0.005922400329923665,21.6,0
2006-07-31,-0.016129032258064516,0.01639344262295082,0.006681706755375937,-0.00036088070001021017,-0.0028257747718534185,0.0033381558513956365,21.4,0
2006-08-01,-0.008130081300813009,0.01652892561983471,0.010173321792273794,0.0034697356446851744,-0.008603047823409038,0.008992036769814419,21.120001,0
2006-08-02,0.00819672131147541,0.01652892561983471,0.011660319431883186,0.008001794072397567,-0.0011792610857242344,0.0025900130171639542,21.700001,0
2006-08-03,0.008064516129032258,0.008064516129032258,0.009017174612806801,-0.0036644829206062633,-0.003992363599825709,0.004048719138604726,21.9,0
2006-08-04,0.008,0.008,0.007811320677349647,-0.0002180209006608107,0.009378811177686956,0.010320006363009662,22.1,0
2006-08-07,-0.016,0.024390243902439025,0.02389991027335003,-0.021969784251913836,-0.00043958386061200853,0.0013730404180442657,21.6,0
2006-08-08,0.0,0.016260162601626018,0.018950486099218507,0.015115177786609256,0.002580731430099552,0.0038626580710809295,21.6,0
2006-08-09,0.008064516129032258,0.016260162601626018,0.02750013821004352,0.015539340306229788,0.005702138469045993,0.005722307640885049,21.700001,0
2006-08-10,0.0,0.008,0.009958062783018825,0.0029400094871855926,0.0007498885300832984,0.0025827913077577968,21.84,0
2006-08-11,0.008,0.008,0.008087170225647483,-0.0036627719291799535,-0.0005359236308825687,0.0022330409592016894,21.879999,0
2006-08-14,0.007936507936507936,0.016,0.02080687504126696,0.019686912690135453,0.0065474674637108,0.0065474674637108,21.9,0
2006-08-15,0.0,0.007874015748031496,0.006681552989556012,-0.0009790489568080824,0.013089407535596585,0.013109715354804303,22.440001,0
2006-08-16,0.0078125,0.0078125,0.0076483113060933534,0.0063091396357602405,0.006796521014530529,0.006816184368998423,22.5,0
2006-08-17,-0.007692307692307693,0.015625,0.012253484645037357,-0.007540299013435783,-0.002521297322076511,0.0032256622188723306,22.299999,0
2006-08-18,0.0,0.007751937984496124,0.009219736584252926,0.0033265924069853575,0.0030082280134860564,0.004006456263915719,22.559999,0
2006-08-21,-0.015384615384615385,0.015625,0.013107533119411761,-0.008411311186314413,-0.0037285417965718585,0.004268425155593084,22.059999,0
2006-08-22,-0.015384615384615385,0.015625,0.015620491562970922,0.011639875065646654,-0.0010821679217253564,0.0016033555023954131,22.299999,0
2006-08-23,0.0,0.007751937984496124,0.006729676054814556,7.486532931113509e-05,0.002585103660097238,0.0025979344501464987,22.299999,0
2006-08-24,0.0,0.015625,0.011219535422712224,-0.007950996279955191,0.004507176663270707,0.0048765069761141115,22.299999,0
2006-08-25,0.0,0.015625,0.017773667296782335,-0.0010716888603723356,-0.003963690793573342,0.004334197592972426,22.200001,0
2006-08-28,-0.023255813953488372,0.023809523809523808,0.016518254473339326,-0.011940655539157933,-0.0010256147278274333,0.0027618809051261502,21.9,0
2006-08-29,0.007874015748031496,0.023809523809523808,0.008518324623864992,0.0005439926685458518,0.00012095285385079166,0.001229142784358721,22.200001,0
2006-08-30,0.0,0.015625,0.012287879004531068,-0.003633472813973185,0.0021536115875739155,0.0023446435379336984,22.299999,0
2006-08-31,0.015384615384615385,0.031007751937984496,0.02047255206693367,0.01612563407749868,0.0015743252214486204,0.0018084326074309506,22.700001,0
2006-09-01,0.022727272727272728,0.022727272727272728,0.008042697519979375,0.003822631614741427,0.003434581946978532,0.0038719050025264536,23.200001,0
2006-09-05,0.0,0.015503875968992248,0.007568523265697643,0.0017527902807642234,-2.5146636323035966e-05,0.0012012654167636789,22.5,0
2006-09-06,-0.022900763358778626,0.0234375,0.009575207662237113,-0.004047620552953185,-0.007024723783618537,0.00746015385388916,22.1,0
2006-09-07,-0.007874015748031496,0.015873015873015872,0.012412806148213731,-0.00802445496325008,-0.0008341133248011471,0.0020344128263670453,21.799999,0
2006-09-08,0.0,0.015873015873015872,0.02049234531874241,0.010843007433389793,-0.00024855170831492945,0.0024704440415699246,22.0,0
2006-09-11,0.0,0.016,0.017820080967324778,-0.016118352114873998,-0.004720792482360697,0.005486740377421186,21.6,0
2006-09-12,-0.008,0.024390243902439025,0.013206052836704398,-0.007855436355660293,0.0011862396204033903,0.0017041366338882199,21.4,0
2006-09-13,-0.024,0.03278688524590164,0.014916062009021432,-0.008776248151294845,-0.0021017493972925083,0.0027628074087840157,20.9,0
2006-09-14,-0.00819672131147541,0.01652892561983471,0.012208051031164766,0.006990391625696863,-0.002689164574410409,0.0037092125483709653,20.76,0
2006-09-15,0.008264462809917356,0.016666666666666666,0.009079598224416431,-0.0003377175559940229,0.004523165110869645,0.0096912079003611,21.0,0
2006-09-19,-0.00819672131147541,0.03333333333333333,0.014440610309787806,-0.004651822730954568,0.0029547349320778386,0.0038265306122449035,20.299999,0
2006-09-20,-0.041666666666666664,0.05263157894736842,0.009050512891153455,-0.0024939637326922607,0.002874056280027487,0.0035197664935399465,19.799999,0
2006-09-21,0.008620689655172414,0.05357142857142857,0.011762169108896726,0.0008925422570276387,7.882848740252964e-05,0.0007949173832047582,20.02,0
2006-09-22,0.0,0.02564102564102564,0.009952980786512675,-0.004595427396124224,-0.00012244248264380592,0.0006738131699846303,20.360001,0
2006-09-25,0.0,0.008620689655172414,0.011421357254102312,0.005353505102196139,0.002151436544915848,0.002373252339436506,20.299999,0
2006-09-26,-0.017094017094017096,0.02608695652173913,0.009605023891405145,-0.0023745756759010017,-0.0006178747531529675,0.0016789913928960977,20.0,0
2006-09-27,0.02564102564102564,0.02564102564102564,0.01699012843809271,0.01624227140940567,-0.0031810486616099076,0.003868121241425216,20.6,0
2006-09-28,0.008264462809917356,0.008264462809917356,0.007652508361340939,0.0034100583768048886,0.0006939918410698886,0.0015337145479468097,21.0,0
2006-09-29,-0.008,0.02459016393442623,0.007509663368896319,0.0018947535734561312,-0.0013130755947811704,0.0021316328307483257,21.4,0
2006-10-02,-0.008064516129032258,0.01639344262295082,0.010599082312828157,0.005274911188075919,0.0024510547422448774,0.0033763473508425356,20.9,0
2006-10-03,0.0,0.01639344262295082,0.006909458261969008,0.002687897344153613,0.000589615398788854,0.0012353038786083416,21.1,0
2006-10-04,-0.008064516129032258,0.01639344262295082,0.020888015553847897,-0.012669355487546646,-0.0015125917161207013,0.0017836527008289543,21.4,0
2006-10-05,0.008064516129032258,0.024390243902439025,0.011952797090583767,0.009669903590880638,-0.00046383016680058277,0.0012256724836527096,21.459999,0
2006-10-06,0.016,0.024,0.005945994538905001,-0.0005260287658818085,-0.0030499541026323554,0.003488461927033435,21.6,0
2006-10-10,0.007874015748031496,0.023809523809523808,0.018049693701789642,0.009296481735296602,0.0014071766006634478,0.0015078407720144483,21.5,0
2006-10-11,-0.015625,0.023809523809523808,0.011961770076900411,-0.0058615286498346995,-0.0021429501675289124,0.0021475522650150035,21.200001,0
2006-10-12,-0.008,0.008064516129032258,0.009303326696012965,-0.0010715962059016683,0.0038332506437971092,0.0041950522018115,21.0,0
2006-10-13,-0.015873015873015872,0.016129032258064516,0.005619708535391898,0.002549265142691368,-0.002186110061338987,0.0025113769454430715,21.1,0
2006-10-16,0.007936507936507936,0.007936507936507936,0.005046107445229635,0.0017727103017174848,-0.0003990515296974306,0.002386123418179649,21.4,0
2006-10-17,0.0,0.007936507936507936,0.008670814360077153,-0.005583377202180233,-0.004397772104896685,0.004791941144236146,21.4,0
2006-10-18,0.0,0.016,0.012112839709960379,0.008056329770756064,0.004457156895432361,0.005118126356303485,21.4,0
2006-10-19,-0.007874015748031496,0.016,0.011070991857438824,-0.007311131279114219,-0.00405960342602361,0.004735874840959406,21.5,0
2006-10-20,-0.007874015748031496,0.024,0.0067210962183450055,0.005770747555747712,0.0014378985638549924,0.0020822001134681765,21.379999,0
2006-10-23,0.015748031496062992,0.032,0.011999957191146994,0.0088634794130352,-0.00295664368353405,0.0041881254325970485,22.0,0
2006-10-24,0.007692307692307693,0.015384615384615385,0.008445643970875603,-0.004346798243555038,-0.0021348340468626626,0.0022952975236162,21.799999,0
2006-10-25,-0.007518796992481203,0.015267175572519083,0.009105882857516352,-0.008225539772170559,-0.0008144317302602638,0.0017536806902860018,22.299999,0
2006-10-26,0.0,0.007575757575757576,0.005421416849228569,0.0010235222815406775,0.0007164606842199587,0.002652473908671635,22.700001,0
2006-10-27,-0.007462686567164179,0.015151515151515152,0.014144508098965568,-0.012456641586388846,-0.0021109632417053276,0.0023170907000143585,22.5,0
2006-10-30,0.007575757575757576,0.023076923076923078,0.013461284475178461,-0.01164437674151526,-0.0023683720497183185,0.003647973477773627,22.4,0
2006-10-31,-0.015384615384615385,0.0234375,0.009977173852548388,0.0006065735258801033,0.0011015693037043032,0.0016787041096523075,22.200001,0
2006-11-01,0.015503875968992248,0.03125,0.012204025617266299,0.0022364077241386615,0.003860914730919091,0.0041448743260249984,22.4,0
2006-11-02,0.007692307692307693,0.015503875968992248,0.008691385604625991,0.004180662339877675,-0.003467978221330735,0.004464469286213682,22.299999,0
2006-11-06,-0.007692307692307693,0.015625,0.011995700133453418,0.005281691352674904,0.0017668568085417475,0.0017785786582261976,22.200001,0
2006-11-07,-0.015503875968992248,0.015748031496062992,0.008168528507112143,-0.007049085034091355,-5.1900420393357984e-05,0.0019674590353103245,22.0,0
2006-11-08,-0.015873015873015872,0.03225806451612903,0.013852363590690309,-0.011479514999923782,-0.0033473669680448175,0.003399005112934744,21.4,0
2006-11-09,-0.008130081300813009,0.041666666666666664,0.011915228703229174,-0.0012510150873515286,0.0006306746514244879,0.0017443578263141983,20.200001,0
2006-11-10,0.0,0.025423728813559324,0.010923487087894816,-0.001331386365258234,-0.00018934503829929556,0.0011141293423765726,20.6,0
2006-11-13,-0.016666666666666666,0.01694915254237288,0.009651938976622785,0.00037900554740473105,-0.0006216387309445746,0.0018552028450249168,20.299999,0
2006-11-14,0.01652892561983471,0.03333333333333333,0.008780298127596311,0.006844770285531034,0.0011090928638928233,0.004079877320748545,21.200001,0
2006-11-15,-0.016,0.024390243902439025,0.008003877508011462,-0.006439059248190455,-0.0005033669657039816,0.0008449632357055673,21.1,0
2006-11-16,-0.008130081300813009,0.02459016393442623,0.013838179060658736,-0.007893847241045276,0.003924370733014508,0.004053284500374058,20.799999,0
2006-11-17,-0.01639344262295082,0.025,0.010642146425071962,-0.005597414918320547,-0.003825112307076518,0.005326670802801505,20.4,0
2006-11-20,-0.025,0.02564102564102564,0.019727866793146667,-0.017395245084374473,-0.0030877738594397427,0.0034538658228835577,20.0,0
2006-11-21,-0.00847457627118644,0.017094017094017096,0.00774140169501976,-0.0020480248628880235,-0.0012158323477722886,0.003386341754921881,20.1,0
2006-11-22,0.017094017094017096,0.034482758620689655,0.015230793114900342,0.014903845210031168,-0.0006605746999888903,0.0021760687527545425,20.700001,0
2006-11-24,-0.02586206896551724,0.02654867256637168,0.0096359986582758,-0.003146182192653002,-0.0063171228727212795,0.0064071653835708,20.700001,0
2006-11-27,0.017699115044247787,0.044642857142857144,0.018990724006440474,0.017278939751756855,-0.0029511030848937106,0.003180721294818622,19.68,0
