Date,ALI_BABA_Hangseng_CO,ALI_BABA_Hangseng_HL,Hangseng_HL,Hangseng_CO,NQP_CO,NQP_HL,ALI_BABA_ADR_Open,target
2020-01-16,0.0,0.009149130581451127,0.009688760680407821,0.002670263273698683,0.001556685528561548,0.001556685528561548,226.300003,0
2020-01-17,0.0073125730258787455,0.023126734825995397,0.00999612063713074,0.0023547464079354736,0.002532403728765032,0.0027730382421321245,225.899994,1
2020-01-21,-0.010091729357798148,0.02050323335032895,0.01828163531745326,-0.016311454484718553,0.0008947576825557574,0.0009308878657508982,222.449997,0
2020-01-22,0.012048150898311103,0.03483996802749444,0.016330991159440197,0.007986024683015317,-8.035879114333192e-05,0.0007257248829117094,224.690002,0
2020-01-23,-0.01203706481481485,0.021677691164152125,0.015399352900724486,-0.007137411716575237,0.0009760018997180865,0.0015760097743124518,217.929993,1
2020-01-24,0.005623299127178116,0.016997124405139827,0.007313573925723263,0.0005090563535363149,0.000617793978668756,0.0009064253565742564,218.490005,0
2020-01-29,0.00777449454167398,0.019455252350527655,0.008551607252313248,0.002180385249067824,0.0012395074381395682,0.0016680229164224758,212.559998,0
2020-01-30,-0.026061747481588973,0.03703700645089576,0.03055444164127987,-0.021511853763008227,0.001013908345781453,0.0030059721300597533,207.880005,1
2020-01-31,-0.02148441863059939,0.026052088395227782,0.019902637499540046,-0.016629980270799108,-0.0004150195690987223,0.0021587798371490276,206.5,1
2020-02-03,0.018886695112624696,0.03,0.014036410583569957,0.006390744191846056,0.0005747686528486497,0.002226899931386225,208.669998,1
2020-02-04,0.023032644617062725,0.03667956616814048,0.009006593342771608,0.006957673166370077,0.0030005638934675186,0.0031811486842647486,221.350006,1
2020-02-05,0.0,0.021495355140186953,0.010667370063120568,-0.0030733966485949863,0.0016480999126103032,0.0016480999126103032,226.520004,0
2020-02-06,0.010223034529131505,0.025257221348121275,0.021411075976269123,0.011745186770732137,-0.00011821073672984183,0.0017961167635788414,223.130005,0
2020-02-07,0.0018604372093022903,0.009337068291368837,0.006849108176256341,0.001754267584381023,-0.0011681982453662356,0.0021393012608266486,217.460007,0
2020-02-10,0.006628830586583822,0.01704548319666883,0.009974522254559259,0.005506740913765181,-0.002662760291999448,0.003234136783079204,213.5,1
2020-02-11,0.0018885457711725925,0.03088807477154554,0.008667871766243972,0.002530719863343569,0.0014607461106064322,0.0019849225450977465,219.910004,0
2020-02-12,0.014150943396226415,0.026641322930180667,0.010054394331442796,0.0038401921368862975,0.000404660602682973,0.0014567305027655176,221.130005,1
2020-02-13,-0.0009199494274134902,0.013953488372093023,0.009317392858183214,-0.008000757964405466,0.0006479474848000003,0.0016628555192439965,220.0,1
2020-02-14,0.002798535526078455,0.014967244878850615,0.009570849131325816,0.0042254564745847845,-0.0013061661842088794,0.0013672153202974433,221.100006,0
2020-02-18,-0.00834107031963296,0.012183721054837554,0.010003210655998608,-0.008510283291016215,0.00035739291275224656,0.0014067475807807686,218.550003,1
2020-02-19,-0.002795927228445686,0.013084126168224316,0.00906644901907496,0.006161200941146815,0.001291568816627194,0.0016259506691531035,221.520004,1
2020-02-20,-0.005535041436323209,0.01403180522873987,0.014028652895026512,-0.005694441263357139,-0.0007778092564451822,0.001302468709297958,222.5,0
2020-02-21,-0.0018779061032863492,0.009433962264150943,0.00805984884771026,-0.005160219033113244,-0.0004812068918826855,0.0012272023955992163,217.539993,0
2020-02-24,-0.005813939122498212,0.012682956097561012,0.01089495772387078,-0.010494930119091533,-0.01142943594030269,0.01156157825837559,203.550003,1
2020-02-25,0.015732606167136932,0.021674847290640356,0.009262810071131052,0.0063931347459672975,-0.00023145317658576,0.0019589238162284676,208.509995,0
2020-02-26,0.005946466710409297,0.016915393034825834,0.011184337993229793,0.008179405503867235,0.005678660483563359,0.0070301296120016555,206.800003,1
2020-02-27,0.010837423645320178,0.02085408205126369,0.016260412050768093,0.00940282789598841,-0.004688565811889152,0.006873186017738059,205.009995,1
2020-02-28,-0.002991056740048191,0.012531328320802004,0.012472026993085406,-0.0045384808643605425,-0.020116787759411548,0.02061745592449643,198.979996,1
2020-03-02,0.016898653333478984,0.021934166841450605,0.011434265238474864,0.008204288300867855,0.01250051681875901,0.015982238532806076,208.589996,1
2020-03-03,-0.014548981782962878,0.02075104804597976,0.01122079029767049,-0.005083836660517773,0.007656460315126346,0.008746035715053394,211.080002,0
2020-03-04,-0.003940901477832531,0.012961071396976871,0.012830664107144613,-0.0037797999788937355,0.0011942675159236252,0.003141921174877055,209.490005,1
2020-03-05,0.009746588836451103,0.020588220588235274,0.01862869117667138,0.015929346964456696,-0.004865532403943166,0.005973730754600055,210.0,1
2020-03-06,-0.005853643902439006,0.011834289765764906,0.01244316225413441,-0.009512518919670547,0.0022009658468348,0.006351948170016935,206.699997,0
2020-03-09,0.0,0.025839793281653745,0.014946799157328038,-0.003722388807910629,-0.006187483247451688,0.006808276807747412,195.619995,1
2020-03-10,0.011675142131979715,0.038223108319531726,0.02400573983330641,0.004224924119824951,-0.0006237818656659561,0.006610031335721755,205.529999,1
2020-03-11,-0.015,0.01881035615877511,0.014035173610891455,-0.008969046085973228,0.00037273721535873057,0.005414677546956433,201.649994,0
2020-03-12,-0.016666651041666647,0.026709402137437,0.02237879691388252,-0.014137573018972656,-0.006365331788934534,0.009679363548698227,186.5,0
2020-03-13,0.0721476162391339,0.096045197740113,0.07394362409058727,0.06721294523823765,0.0022093911551099095,0.006569308692103139,194.899994,0
2020-03-16,-0.030810794594594574,0.03988767415730341,0.03455348299751561,-0.010903263558452342,-0.018801021493350854,0.019161272998842047,176.149994,1
2020-03-17,0.006593390109890089,0.062285679999999954,0.03195993779547497,0.011389159162823292,0.003727904892280867,0.004873084224142332,181.259995,1
2020-03-18,-0.02699664183920179,0.052083332429108814,0.05673232967233542,-0.031772954573775096,-0.003934213404265843,0.006805336996144688,176.0,1
2020-03-19,-0.011925076254682282,0.05310258759775935,0.058709722655290404,-0.02305212278437372,0.01331110122182721,0.018424132967407823,179.259995,1
2020-03-20,0.03389830508474576,0.03389830508474576,0.02969794447698375,0.02969794447698375,-0.011313937505483448,0.013116285706977666,187.740005,0
2020-03-23,-0.014492753623188406,0.040588199999999956,0.0,0.0,-0.006675448413838098,0.029561954900712336,175.270004,1
2020-03-24,0.004605659262043648,0.028202133282058776,0.01651948515072651,0.0073750151101483795,0.01623641661524333,0.018627930397729277,183.089996,1
2020-03-25,-0.007182337016574607,0.02193472403934657,0.021993481969655882,0.011664961516460258,0.005260602674860196,0.01066300225829817,185.820007,1
2020-03-26,-0.0005525193370166166,0.022994901463910734,0.019045348059505907,-0.010696549526756598,0.020691918219464554,0.02366688994774138,188.639999,1
2020-03-27,-0.011290354838709719,0.016949185903199143,0.018720102345614435,-0.01195413816637946,-0.0006067779829244714,0.006977926700478551,189.970001,0
2020-03-30,0.0005549722622914782,0.025915526760563422,0.022555706388262174,0.006700871975623844,0.009159334029134292,0.009823978290480557,187.479996,1
2020-03-31,-0.009719238818346222,0.016420361517575723,0.01676089075089618,-0.00041455767009105537,0.0017896698473112514,0.006173975028168033,192.0,1
2020-04-01,-0.007551208442865389,0.03478734285629999,0.025813945349773805,-0.01198803912165488,0.00026224617140354175,0.004859559264605991,189.5,0
2020-04-02,0.015283859420587239,0.023600455931950447,0.02302367178525813,0.01932645931253719,-0.018593672900180262,0.019901488171718964,186.080002,1
2020-04-03,0.0010899019073569275,0.012595771765746737,0.0089241910670037,0.007071491141047691,-0.0014225776845418073,0.005086172871990508,190.119995,0
2020-04-06,0.01397852688172047,0.024298056549104587,0.024126493429038914,0.008077186446439812,0.003377041259528415,0.005480096869489915,194.740005,1
2020-04-07,0.0,0.016976111405835523,0.01958227833661077,0.006650809125690459,0.0019022834643768714,0.003993268386806697,200.050003,0
2020-04-08,0.0036959452068410057,0.013227513227513227,0.012299242477884505,-0.009133489579783936,0.001848542732146158,0.003178622284412573,198.339996,0
2020-04-09,0.0020909252155108036,0.013734764705735312,0.010958943473044878,0.004921557775156662,0.014524965704260954,0.020928770984008208,198.649994,0
2020-04-14,0.015463917525773196,0.020618556701030927,0.010841261266045843,0.003605734536309038,0.003154324717255391,0.003734918716840015,204.949997,0
2020-04-15,-0.005527668341708581,0.02235769274861237,0.0212988360141965,-0.014470267995160758,-0.006914383728568072,0.00849461157458123,204.770004,1
2020-04-16,0.014000015000000018,0.014507299084761411,0.010401311549840954,-0.0007908280851196017,0.00249898424658795,0.005199008082462483,210.529999,1
2020-04-17,-0.011428542857142822,0.027158128426160975,0.014721484926401199,-0.003182215174109325,-0.0028611257883554685,0.005801811214422718,214.979996,0
2020-04-20,0.001947463542769195,0.020649027157788487,0.011475890414761637,-0.007082277519103078,-0.0010980795023258056,0.002038930653486986,209.869995,1
2020-04-21,-0.01352658454106282,0.035892307002224094,0.024147061376064066,-0.018735238517026416,0.0013292529436352246,0.002943345803763832,209.899994,0
2020-04-22,0.02288560199004979,0.029910268297798553,0.01941713094869627,0.014987775388480696,0.007213331156728263,0.007694964962001017,212.0,0
2020-04-23,0.0,0.013834007327095098,0.01266807811823887,-0.0002639330500904252,0.0030585453378254865,0.005111548844330258,210.240005,0
2020-04-24,-0.0030211781564599125,0.01672581322768659,0.00955225474757464,-0.0005544538507530748,0.0020773337872435622,0.002883506343713914,205.889999,0
2020-04-27,0.0105793753148615,0.019647324937027668,0.011996047331449777,0.010381756779898854,-0.0005501424395436318,0.0014325112373175638,207.550003,0
2020-04-28,0.005050505050505051,0.014773275372797587,0.01678377369547846,0.0071653187704093,-0.0004898746167598753,0.001017386427369569,204.809998,0
2020-04-29,0.002544529262086514,0.007124651399491056,0.012458505374089535,-0.005746371934463536,0.008090600175017957,0.010291961677898817,202.929993,1
2020-05-04,-0.0005269019937792497,0.00903292788043985,0.013253370829740378,-0.011772643078768007,0.001503970828728179,0.0036166135660525385,194.759995,0
2020-05-05,0.0042621364559744974,0.012306062460333753,0.00972949274966213,0.004752135048821879,0.002781819017995371,0.004022786065410163,196.380005,0
2020-05-06,0.019484002721980156,0.032190005277044895,0.015376632548977245,0.011289622821450192,0.0024086274274099815,0.003446839134881311,197.669998,0
2020-05-07,0.0031595893573330373,0.0073878311345646035,0.008669184644656824,-0.005811566229370964,0.0035832539074767303,0.004027308567864752,198.0,0
2020-05-08,0.0046752935064934675,0.016701445197240736,0.006914159614894318,0.001521514496165374,-0.0003348527138885027,0.003877399488982376,199.800003,1
2020-05-11,0.009141711807263964,0.015267175572519083,0.012122934681410374,0.005389452005727371,-0.0010687232682865392,0.0019941868088640237,202.779999,1
2020-05-12,0.0040221368734682005,0.012677484979880603,0.01138703909038206,-0.004611228836521875,0.0006987850571460886,0.002404934784521691,206.949997,0
2020-05-13,0.0040920869565217585,0.015954662646093673,0.014213471421866838,0.0028463751877003144,-0.004354924729494095,0.006660871741177611,203.619995,0
2020-05-14,0.0,0.009273508214110951,0.012228525684457378,-0.00866667233631198,0.00012744777994904525,0.003350651010858128,195.5,1
2020-05-15,0.009743558974358935,0.015455950063185469,0.013244125527481134,-0.001561127965094268,-0.0004606069776393579,0.0036751210815165634,200.699997,1
2020-05-18,0.02370144694349801,0.028368825583652287,0.009690549378739956,0.008345720341183787,0.0006260125483137155,0.001372832604072371,212.5,1
2020-05-19,-0.0009523666666666486,0.030155626551878582,0.009792595335202747,-0.004141354935701258,-0.00047449305290761317,0.0016277586973644572,216.729996,1
2020-05-20,0.0,0.014381591149139276,0.008188895715739766,-0.0025733323111253375,0.001713526851466311,0.0018265842023364978,220.0,0
2020-05-21,-0.015281743513325967,0.019455252350527655,0.013249664490529322,-0.010146429556680577,0.0020573154567968574,0.002426964013763311,211.289993,1
2020-05-22,-0.033170746341463435,0.04591836734693878,0.0384054730992166,-0.03480122312081036,-0.0007392946297124402,0.0017460342902328022,203.229996,0
2020-05-26,0.005,0.01599998499999998,0.013640558943847364,0.008031622661489426,0.0018335500922534568,0.002966824177678236,205.940002,0
2020-05-27,-0.008044198332152733,0.017848036169871406,0.016448570357587892,-0.009091217161283721,-0.005845937121435396,0.0059539370141752,202.990005,0
2020-05-28,-0.009723613399906208,0.02610966057441253,0.029507084900739684,-0.0031883065918321516,0.0009402273388689693,0.005156570479196024,199.0,1
2020-05-29,0.006735766839378258,0.022395848958333353,0.013548951937289127,0.007917144201850312,-0.0016460705476906594,0.0028950517276067796,200.0,1
2020-06-01,0.014000015000000018,0.02,0.011317382064523051,0.008182247668898027,-0.0018990608338069906,0.002466262059759104,205.899994,1
2020-06-02,-0.007936537462206263,0.011528837092731848,0.009668754014407761,0.008561582137561996,-0.0021001133707911684,0.00284908591826795,207.210007,1
2020-06-03,0.007692336538461575,0.014506769615472394,0.005947525199101089,0.0009076280801465178,0.00032416851807491576,0.002946238139244093,215.600006,1
2020-06-04,-0.009389671361502348,0.02700099403088704,0.01816800633379006,-0.011262005627242729,-0.0012281081973643615,0.002824905491814775,217.279999,1
2020-06-05,0.0009433820754716802,0.020057364471557794,0.02295168805921377,0.015672775618759068,0.002702310491018371,0.0068818084457708305,220.0,0
2020-06-08,-0.010251686572646298,0.018026579439849456,0.013786405815285592,-0.009644286523842274,-0.0009213020525469184,0.004275152093814633,219.600006,0
2020-06-09,-0.0018797415148533215,0.014177693359800755,0.016746274524523777,0.006071263057417683,0.0009544736382503925,0.0011616147257003896,216.309998,1
2020-06-10,0.00653598982076555,0.01403180522873987,0.013436177293061392,-0.005135179218978399,0.0010149389441444893,0.0019526750551246677,222.0,1
2020-06-11,-0.022935779816513763,0.04154864435955652,0.023658756696728865,-0.02070936753858175,-0.0015128760437485783,0.004503494072807637,218.0,0
2020-06-12,0.018251695748103224,0.03182259494183017,0.017689511937659212,0.01591431908050708,0.007751818407123611,0.008260153169220463,218.5,0
2020-06-15,-0.014299332493336522,0.0340798452019429,0.023559665834395848,-0.008937861528698202,-6.716515807418789e-05,0.00196745200267504,214.110001,1
2020-06-16,0.009469697104209713,0.01611371563981039,0.009567819070250769,0.0010666704738202081,0.0056983330309809364,0.006002701013887998,221.0,1
2020-06-17,0.00833334722222224,0.019607829406272103,0.01389452594088617,0.004844134086940197,-0.000603811698577309,0.0014807635624253456,224.399994,0
2020-06-18,-0.004570383849583403,0.01672865264956304,0.01422147348783939,0.003224305121861536,0.0011802240217739508,0.002695685598354948,223.740005,0
2020-06-19,0.009216589861751152,0.01665127682679851,0.01817100179979569,0.01109946502809484,0.005425157530977897,0.006507090614983051,226.380005,0
2020-06-22,-0.014801096412596141,0.01693316509125587,0.00974858105455321,-0.0007007942788524655,-0.002275249390842652,0.0025070839348935725,220.919998,1
2020-06-23,0.018518518518518517,0.03773584905660377,0.029872340046328837,0.014909491829146589,-0.0004117647058824243,0.001495865756845233,225.119995,1
2020-06-24,-0.006283702787921468,0.015356861301450675,0.012125942019598063,-0.010117451046915388,-0.001196689681690425,0.001519259834678539,228.300003,0
2020-06-26,-0.011059880184331763,0.012126893996088487,0.008917295711150972,-0.005991997409899543,-0.0007016196627673646,0.0019443035768055398,222.210007,0
2020-06-29,-0.007582966824644586,0.014381591149139276,0.019836392350348047,-0.013251830858239147,-0.0028446622090169075,0.003147100280690045,215.029999,0
2020-06-30,-0.004748337946391131,0.018234179987548386,0.013465843253931572,-0.0016777169345819712,0.00015639693542205023,0.001688505812897246,215.740005,0
2020-07-02,0.012275689155679514,0.022835409460067707,0.02282319438324067,0.02282319438324067,0.0029331861746901833,0.00410173223992478,221.850006,1
2020-07-06,0.00624997321428568,0.017040372197309434,0.03564395816738394,0.03106691509005881,0.0014874938737607522,0.0017005811592803745,233.309998,1
2020-07-07,-0.0034305446410447587,0.03017241379310345,0.03360943337403783,-0.022408570530521487,0.0005805835856275482,0.0017159190229844193,241.009995,0
2020-07-08,0.029437242424242442,0.03290045887445891,0.017410614683748157,0.0019391491422268434,0.0020034187646309613,0.002682180106265456,244.860001,1
2020-07-09,0.026687609575891582,0.04682534920634915,0.01376764788069221,-0.005349702210288699,0.0017458660353087715,0.0026714639920955847,265.549988,0
2020-07-10,-0.0062257042801556715,0.03557312252964427,0.022195651327250918,-0.007881030401320835,0.004341348825696858,0.005068020380428457,260.209991,1
2020-07-13,0.0015747795275590252,0.028662408781796267,0.01511164610806169,-0.0029665453592867207,0.00016717321063001712,0.0014672642921225896,261.450012,0
2020-07-14,-0.01636661251309196,0.03355704782442234,0.0161889070041432,-0.007219279694074856,-0.014856373723163322,0.016637139850545525,246.570007,1
2020-07-15,-0.0024590409836065885,0.025941410041840987,0.02329782004608569,-0.015728791779965782,0.0016503926089248989,0.002116082506709371,251.479996,0
2020-07-16,-0.039538739214925,0.04835922586288705,0.026346001319273497,-0.022650666126937998,0.0006652335168080956,0.003958325836504029,241.770004,1
2020-07-17,0.014443539025748707,0.030848381255742515,0.009941580225723197,-0.0021036710535768323,0.005024307522627679,0.0062975587078900235,246.550003,1
2020-07-20,0.006722714285714318,0.028061250357924145,0.018409768423456714,0.0015344220371212576,0.0007826897155509071,0.0018478015286785123,256.450012,0
2020-07-21,0.020651298403677923,0.027113249276954767,0.010137734886611623,0.00820384285530843,-0.002585436130587574,0.004599439704617834,261.209991,0
2020-07-22,-0.013524240577348592,0.02907914711439868,0.028802077056403634,-0.02022699864126454,-0.0030172302873675127,0.003337746781195091,255.759995,0
2020-07-23,0.006530636734693908,0.024793388429752067,0.014163932678926367,0.0010738514806337342,-0.001712091022188295,0.0028014559095427163,252.100006,0
2020-07-24,-0.021294009270606158,0.03035411927092055,0.020433744707316966,-0.013395347870212869,-0.004575388822064402,0.005116732358123165,244.960007,1
2020-07-27,-0.007475095421821916,0.03650250755935884,0.018165793374140267,-0.012312390724472398,-0.0008006852728867035,0.0021555219008800907,247.110001,1
2020-07-28,0.0024590409836065885,0.011532137419289915,0.012190015553155282,-0.00681482733674536,0.00014275705191664836,0.0013634770450041598,251.149994,0
2020-07-29,0.0033030677535475107,0.01160863613111904,0.009481774290213085,0.006986131028244883,-0.00032324641177637484,0.0011225790262617114,250.339996,1
2020-07-30,-0.004878036585365838,0.025472523224466536,0.023613038954593275,-0.010754946406830033,-0.001947105520100868,0.005084190327536298,251.699997,1
2020-07-31,-0.012048192771084338,0.0163265306122449,0.01646888200108267,-0.006139640330429812,-0.001234535160933089,0.003181089376517417,254.199997,0
2020-08-03,0.0032679860710622777,0.013147132616609741,0.016341558994144217,-0.004423841987631223,0.0004826759335597478,0.0020061339478804827,254.020004,1
2020-08-04,0.011961722344955475,0.018370631430606216,0.02131143639208386,0.011434657544454444,0.001546183737411851,0.002785667071018193,260.079987,1
2020-08-05,0.0,0.015873015873015872,0.012020595355100682,0.0029225017538756066,0.0011469655379169146,0.002257720864585352,263.73999,1
2020-08-06,0.0,0.01816742122631221,0.022740455578365727,-0.01074777397160767,0.002493666699410881,0.002725308872845035,263.420013,1
2020-08-07,-0.026562511718750015,0.06483792855765767,0.03068464707577786,-0.015164976594217955,0.0007904089921483547,0.0025075797093450803,257.410004,0
2020-08-10,-0.009803958213186833,0.01830286651338274,0.01084923269035662,2.4998133151723002e-05,-9.684040253326666e-05,0.0012002099021802934,249.339996,0
2020-08-11,0.008264462809917356,0.02152316585621275,0.014983807667160858,0.009270953809453059,-0.0037245308480275104,0.005709868983273067,251.289993,0
2020-08-12,0.0049545706641771605,0.027731117647058854,0.02456352171305227,0.015094866867757102,-0.00022060707054777763,0.0022500187197173793,249.25,1
2020-08-13,0.0016141807714182812,0.01949635685820095,0.013742931051576857,-0.01017455513066946,0.002169719915396107,0.0026422587640140475,256.390015,0
2020-08-14,0.0024370674545540617,0.01800331058927936,0.013497247682604765,0.004409642872712162,-0.0010117393887809473,0.0015587413230809758,255.490005,0
2020-08-17,0.0008243899219029541,0.022388097293384344,0.01690481947471164,0.005356935222277508,0.0017309215172895832,0.0023026782234596456,253.0,1
2020-08-18,0.010425044356657072,0.020193860576885447,0.008436568577924427,-0.004066976685258302,0.0010551978871318598,0.0017545424282267466,258.709991,1
2020-08-19,0.013492039682539652,0.0199203187250996,0.01209205881356098,-0.007102761658992503,0.0013953459763862471,0.001786177343149079,260.890015,0
2020-08-20,0.003937007874015748,0.02156553166690576,0.0176281893286947,-0.010535034957372355,-0.0033374064996432393,0.0033485820792390807,256.890015,1
2020-08-21,0.003971405830364505,0.03192338311436433,0.011770929168484871,0.004267142264407082,0.006028669634501383,0.006307669433341699,259.029999,1
2020-08-24,0.01302679693486587,0.026234520390377082,0.008940901969153477,0.007840991951852571,0.0004770910782258306,0.00129352161259019,273.23999,1
2020-08-25,-0.0029629185185184623,0.029257268658876116,0.010603406342519243,-0.003938311230763638,-0.00048562038434609735,0.002323195751870688,278.059998,1
2020-08-26,0.0021444103850354976,0.013005802586956787,0.00958755300131939,-0.001121498158730516,0.0007977598156742589,0.0027818588772350133,289.26001,1
2020-08-27,-0.007077140684844854,0.02158273381294964,0.011250094689023217,-0.007405608432005191,0.004244288320511505,0.006501447695865849,290.170013,0
2020-08-28,0.0,0.01598834959353124,0.01944877346433742,0.0036039574671537923,0.0012894938820028486,0.002305012105910202,285.089996,1
2020-08-31,0.0,0.02348756583629896,0.026613863546943377,-0.02158514189451063,-0.0007680222843082855,0.002622426504035054,288.619995,0
2020-09-01,0.01362002867383507,0.025880595576681632,0.010349540179632398,0.003953639161656184,-0.0016926046824097532,0.005514680218353384,289.200012,1
2020-09-02,0.004137972413793156,0.016005588364765268,0.01238166736522069,-0.0047452534984657275,0.0011560609878525508,0.0017469723841504303,299.0,0
2020-09-03,-0.012508603718218258,0.020465836707110243,0.014542166951351167,-0.000774788531049858,-0.0031847367575234967,0.005199820503833947,289.0,0
2020-09-04,0.022388059701492536,0.03846146884789725,0.013284539472063903,0.0010802486199702603,0.00667483923694003,0.012598815504804715,279.600006,1
2020-09-08,-0.0014814592592592311,0.036613179102371544,0.01823810078054409,-0.006492565481228008,-0.0011630037857961928,0.0064878277145176385,270.230011,0
2020-09-09,0.004580198473282501,0.023201855610165762,0.01270210144064328,0.007141665653734289,0.003732029774469484,0.007139411997029398,274.450012,0
2020-09-10,-0.01574206217730406,0.022900763358778626,0.013270731144713062,-0.011039294626649203,0.006717101024045344,0.008405455675912403,274.899994,0
2020-09-11,0.009870941758639553,0.023773053241091465,0.011510744731803909,0.006187409026664299,-0.0020890104743252268,0.004725380695278045,272.630005,0
2020-09-14,0.005247466502884665,0.01742426515151518,0.007917640272863166,0.002899992471770139,0.005182166697943898,0.005206294737406524,275.359985,0
2020-09-15,-0.0022388283582089837,0.0127723285001204,0.008334890096360641,0.00451266967224155,0.002888533643875591,0.0035873990961755673,278.0,0
2020-09-16,0.01186068251418905,0.014115853754122361,0.007900426590173208,-0.003961095461179113,-0.0007469137575768592,0.002747626811530917,281.029999,0
2020-09-17,-0.011078287049259398,0.022590360935458714,0.019087483950566565,-0.013598434491834312,-0.0051817692234587065,0.00979167123367757,273.109985,1
