Date,ICIC_NSE_CO,ICIC_NSE_HL,NSE_HL,NSE_CO,NQP_CO,NQP_HL,ICIC_ADR_Open,target
2007-11-28,-0.04017438069913054,0.0479219241574216,0.027602572602984602,-0.014387101228252186,0.006889802309649602,0.008622462469520208,10.843636,1
2007-11-29,0.01197735241717153,0.03947371366574437,0.020117228849897844,0.0029905467590795073,-0.002908865112724346,0.0037540093107101585,10.963636,0
2007-11-30,0.00717953576463058,0.040858182871127434,0.026612678864840186,0.022870498276737025,0.0024649034579478026,0.0024649034579478026,11.087273,0
2007-12-03,-0.015254277862682904,0.02745950211291343,0.021582682529610552,0.01726661433765098,-0.002869653533650274,0.003715024462450868,11.105455,0
2007-12-04,-0.021716696304664565,0.028062104882244025,0.00975124512464996,-0.002018687030485586,-0.004526754967530592,0.004893757166207092,10.545455,1
2007-12-05,0.01663748992803514,0.04067194962323005,0.015247503310904726,0.013323342142596669,0.00826830354549522,0.008634508007380439,10.854545,1
2007-12-06,0.0015849386767897739,0.033644082399023195,0.018117166717261986,0.0022976393815975927,-0.0035015799812110862,0.004617429964213752,11.027273,1
2007-12-07,0.028524319267770354,0.0397171498145357,0.024988175658664333,0.0017941690965475872,0.0012835823702547502,0.002525038792495578,11.718182,0
2007-12-10,0.01707864171549424,0.038641915617033715,0.015523260566861697,-0.0022430368262470893,0.0009015989293510919,0.0012260025271623573,11.854545,0
2007-12-11,0.0337016785401188,0.044649145246793226,0.025300364988832293,0.022959885284556177,0.0005517576755105119,0.0012349432814874857,12.0,0
2007-12-12,0.011686275195263381,0.03377954097675014,0.028340873951748717,0.015205083683996558,0.013327293534236256,0.013878419510891934,11.907273,0
2007-12-13,-0.03655036915317599,0.05556002930980403,0.024005033168745984,-0.016422438121524555,0.0021446328878972675,0.004032374620610082,11.545455,1
2007-12-14,-0.0027267366066400732,0.04106404860438436,0.010556853568729511,-0.0014035203141100918,-0.008277331193550046,0.00893029170359522,11.449091,0
2007-12-17,-0.058564714234259095,0.07255409047619045,0.05214613313759527,-0.04321834175049871,-0.0048360707166747825,0.005121465049395923,10.909091,0
2007-12-18,-0.02713671906201921,0.04560937226277372,0.028718522954783166,-0.006109853988028688,0.00017174373871393824,0.001674976054228004,10.627273,0
2007-12-19,-0.005088296203334859,0.023080579892710045,0.028907570307224812,0.0036472932245539217,0.0004781174986075579,0.0012027347427675983,10.672727,0
2007-12-20,-0.014893643951108577,0.030432700942918965,0.009882025162160985,0.0025644369105054985,0.008017503414046726,0.008323500178710334,10.565455,1
2007-12-24,0.039612105287753226,0.04835919137575683,0.03980905649728242,0.03704543174395014,-0.0021126261313419194,0.0033532571114626105,11.227273,0
2007-12-26,-0.017016135190426683,0.052436208816705354,0.01616441681034965,0.013743089166662035,-0.004249431298515701,0.004739671426754147,11.270909,1
2007-12-27,0.012378214285714253,0.028361605496400145,0.008357793698265696,0.0020596473883671114,-0.00295599219842573,0.0038170806141133895,11.474545,0
2007-12-28,-0.0034930764514853217,0.03156144892440462,0.0127368766084149,2.4737029027546213e-05,0.0035759221243625993,0.004545239335258704,11.136364,1
2007-12-31,0.0005654293141786303,0.04091661182555696,0.011936013125512715,0.0071534205086136,-0.0066313752276867125,0.006885750031038437,11.2,0
2008-01-02,0.01542467968493179,0.07836549066104812,0.022463829297630668,0.0056470952038042855,0.0005321316426568841,0.0019298717259390035,11.56,0
2008-01-03,-0.018488939344284815,0.03252927825761935,0.01693490494574639,-0.0009217277762057402,0.0025506215307639427,0.0028393125051923477,11.265455,1
2008-01-04,0.04441374509278741,0.05553747255185884,0.019574000272167102,0.015406726787095296,-0.010469342219364037,0.01564541028381422,11.472727,0
2008-01-07,0.0644922074965828,0.11827390100370633,0.015573107522396639,0.0012916756498165985,0.0004459173228744853,0.002762276644036898,12.090909,1
2008-01-08,-0.021934312882518986,0.05989551907994049,0.021778963267593803,0.000859521815914617,-0.0020683626901927777,0.004099865377554748,12.127273,0
2008-01-09,-0.012867887325197083,0.05922136689740084,0.017179507321965843,-0.002473110429699356,0.0025316190854788347,0.003854815901115659,11.883636,1
2008-01-10,0.012052203142348566,0.06060606666666667,0.033225366074018096,-0.01929722385894962,-0.004611892313855202,0.00722415567357367,12.276364,1
2008-01-11,0.04363635199999999,0.05454541199999994,0.01826576364394968,0.005424370854773357,-0.002885698560236977,0.0032145381745757474,13.301818,0
2008-01-14,-0.027586127319853992,0.05421357672670671,0.01168987394685679,-0.0003221234478182696,0.003506627370340242,0.00453737899027778,13.109091,0
2008-01-15,-0.034142891947754946,0.05847915018760309,0.034221068949681854,-0.02442845256145439,-0.007601664537925915,0.008130587832154805,12.374545,0
2008-01-16,0.06715019110119219,0.07580721335934294,0.04106767369008282,-0.021310799670239078,0.007330106444496705,0.010513442186796049,12.409091,0
2008-01-17,-0.035104357943562606,0.08573887757676314,0.02259240198723175,-0.004168105017256717,0.0017759810562020283,0.007236476967083729,12.234545,0
2008-01-18,-0.05918059983282673,0.09723645054010924,0.04082261757970759,-0.03426857856205837,-0.010061495862712901,0.01331858910770328,11.338182,0
2008-01-22,0.02249591001859952,0.1880397288619935,0.16968643317972348,-0.058433564390923336,-0.00712568779120766,0.03180522170144171,10.154545,1
2008-01-23,-0.02004260810125743,0.11116046935458838,0.08922432297326358,0.06125781073928954,-0.01653415766479976,0.01683532925450181,10.745455,1
2008-01-24,-0.05521700356172295,0.1378475598840514,0.0723408471328848,-0.03351570756528411,-0.0018267426236243704,0.004349930189739247,10.927273,0
2008-01-25,0.11127754816798341,0.1251101841432991,0.07233298757806436,0.069175143541604,0.002517601647492558,0.0038667507968095653,11.616364,0
2008-01-28,0.027379044531477714,0.07058330395111186,0.06112210510747394,-0.019857105739296003,-0.0023190808821470545,0.002885938070239522,11.467273,1
2008-01-29,-0.04278431558360636,0.11060862022845483,0.03183581608535475,0.00023676261161817,0.0033089679671980668,0.003497509684560009,11.4,0
2008-01-30,-0.03463413875510622,0.05488852830188681,0.033458078662064204,-0.02198247494677078,-0.0009091413049504407,0.001714513999089986,11.218182,0
2008-01-31,-0.036134427619517843,0.0715232978979054,0.035593505119778254,-0.006728175358886297,-0.00999449996944428,0.010572390572390527,10.82,1
2008-02-01,0.03556616193049952,0.0696679578801132,0.04895156804007275,0.034363673235100985,-0.00223763221758006,0.0044531711894468026,11.190909,1
2008-02-04,-0.007166270270270283,0.04433543150920983,0.043203506396268396,0.02783346980604584,-0.0009477294878491338,0.0019204937179355477,11.327273,0
2008-02-05,-0.013824495586268285,0.02482313831215485,0.01619263060668149,0.0036879253260123745,-0.01653689040750843,0.018429638868164,10.845455,0
2008-02-06,0.030456216653174172,0.05092033531787873,0.040583617221408554,-0.027027292272717735,0.005368765689319158,0.005758491668445713,10.634545,0
2008-02-07,-0.0439930938252673,0.09240628402150201,0.0451225584594756,-0.03556562398386043,0.004356867016536301,0.00565139797739444,10.181818,1
2008-02-08,-0.029111255714777833,0.09619880529279681,0.027730068629885262,-0.002289511072587813,0.00010255825878870928,0.0025096392963884525,10.010909,1
2008-02-11,-0.03351402455804278,0.09889890553195824,0.06719955812608118,-0.05146904434806091,0.00032633035885095405,0.003826372711210121,9.745455,1
2008-02-12,0.011611412674469428,0.04483663708020818,0.026792083265160575,-0.008118350749695361,0.0015298090242043603,0.0018194362529628334,9.963636,1
2008-02-13,0.028758207171236203,0.050094541779082256,0.031013843762123735,0.019207987872669224,0.009245052692880576,0.009586900888692339,10.310909,1
2008-02-14,0.04201797445458548,0.05291483635866564,0.05573702961023101,0.05204617174128092,-0.0004105742017068938,0.0021030033516615467,10.785455,0
2008-02-15,0.03556517559213665,0.05169233052747968,0.04126546882805233,0.019229807147136495,-0.003736954326113838,0.0038805095914482917,10.647273,1
2008-02-19,0.008429718181818141,0.03038593209686367,0.02022998764728247,0.0004546648690051336,0.007336548078696006,0.007336548078696006,10.994545,0
2008-02-20,-0.022343062672571093,0.0301723935196192,0.02948421764740592,-0.0213967153198367,-0.002369869770553425,0.003150824389883217,10.454545,1
2008-02-21,-0.03930974999999998,0.06547089788574274,0.023691233019167916,0.006767613035588361,0.0027982277890669037,0.0035769034236075928,10.585455,0
2008-02-22,-0.026725648861774483,0.036697209931824994,0.01790767328228021,-0.014015878260129679,0.005173165196031322,0.005321106110780952,10.181818,0
2008-02-25,-0.0026125843095519546,0.06079344160953938,0.031097039464211673,0.017301617683016354,-0.00011290568423669855,0.0017982967076467557,9.869091,1
2008-02-26,-0.004585966476624326,0.023486938518046598,0.015459235697306504,0.013315259690139141,-0.006103615606855282,0.006635419019652135,10.001818,1
2008-02-27,-0.061898936803060356,0.08015056238759809,0.02255343625886949,-0.0005691087862375576,-0.0017495457909965071,0.0025913725842898177,10.052727,1
2008-02-28,-0.012633985889986078,0.034895445539815315,0.01448211691251394,0.0035603405871403575,-0.006132622111817743,0.0064006696428571585,10.058182,0
2008-02-29,-0.010454560000000016,0.0645176962690877,0.037747448351084144,-0.011636707663197729,-0.007880449991604721,0.00829002093667646,9.638182,0
2008-03-03,-0.03339618311605353,0.04846685019875291,0.05809301188767078,-0.05165807901380966,-0.0007397807037665525,0.0017567730490347354,9.305455,0
2008-03-04,-0.048873715305613026,0.11290324106833136,0.03402279129547485,-0.019017617793192592,-0.0010780671299649917,0.0019968653857317317,8.850909,0
2008-03-05,0.01068423685562463,0.06926409523809526,0.018464077569756047,0.011208441374107064,-0.0013842255486853133,0.0022699653772957815,8.554545,1
2008-03-07,-0.05360176346775186,0.10377085530546627,0.05266195195034505,-0.02982732098821287,-0.00835436986596858,0.00933265074349327,7.958182,0
2008-03-10,-0.0058722440672495935,0.08925697150105509,0.04208423222594965,0.006837555755972112,-0.0015510954245612104,0.0022115328210242165,7.730909,0
2008-03-11,-0.009538674897584996,0.05544971749771489,0.03288713962560834,0.014511206519543343,0.01633412221977136,0.01694035682117775,7.86,1
2008-03-12,-0.02188888719407411,0.0559396207690903,0.03387408105463728,0.00046203603881102723,0.005187246963562742,0.0066228979497811565,8.052727,0
2008-03-13,-0.025991442450528802,0.059975500024719686,0.06302193359958713,-0.050341998312344316,-0.0031670901054536805,0.006589699290250259,7.545455,1
2008-03-14,0.04398812513265479,0.07227240252866339,0.032859197709746886,0.0263852253871532,0.002726368614181679,0.008997716228514535,7.927273,0
2008-03-17,-0.10594117370878893,0.14885756714287998,0.058755960652800324,-0.05106999063131047,-0.0038637224273407014,0.00859296212532602,6.727273,0
2008-03-18,-0.0006504696024626532,0.10964510643754578,0.033433752899616774,0.0028983159547854714,0.007669821253168779,0.007711311099347172,6.9,1
2008-03-19,-0.14549497626691857,0.19826725914332044,0.04069344361100983,0.008644400463090656,0.00675090088035405,0.00863818820416919,7.156364,0
2008-03-24,0.004759477123867776,0.08676700234510491,0.024153133334037118,0.007221266913159257,0.0014460575007116218,0.0026831644249994636,7.132727,1
2008-03-25,0.04643688368900232,0.0915321011888548,0.0606480704874315,0.05646772786588271,-0.0005823375909902186,0.002924524145223798,7.912727,0
2008-03-26,-0.05492721424216478,0.06677815506133025,0.02155488652997794,-0.010217905386170272,-0.0023002514355984797,0.0029823644317275556,7.681818,0
2008-03-27,-0.0029271892548745695,0.03525976020588983,0.01973957985271748,0.0003003220383041639,0.002475178993648717,0.0030305884438731846,7.516364,0
2008-03-28,-0.061024948941263875,0.1823798999835347,0.03637134559312975,0.02318840579710145,0.0017505175809194248,0.00237999012079573,7.441818,0
2008-03-31,-0.09359718948933386,0.10960782973369243,0.05169167744171598,-0.04201610758831251,-0.00010161568946248894,0.001543550165380385,6.818182,1
2008-04-01,-0.045534781942811325,0.08456285129370818,0.037159060221442074,0.0008235201251580062,0.009462084673097561,0.00956916428926337,6.958182,1
2008-04-02,-0.006898816879023385,0.0448718787639746,0.03698276914504393,0.002699686435350215,-0.0013779887823100396,0.002377473839701039,7.272727,0
2008-04-03,-0.009442840605710325,0.027865599136109396,0.02006031849399298,0.0037233001041004623,-0.005424505365073514,0.0058343564281135634,7.116364,1
2008-04-04,-0.032337627252590574,0.06570849999999992,0.0343212367102033,-0.02511175238702008,-0.00036554816097024206,0.004269075915071879,7.063636,1
2008-04-07,0.01418843972087137,0.10846650326973396,0.036672573269778734,0.028037201734344132,0.002233832702457778,0.002233832702457778,7.363636,1
2008-04-08,0.120363310203029,0.14073350609840232,0.019613921891640254,-0.0107128230493434,-0.0038247416006731965,0.004164342613300892,7.463636,0
2008-04-09,0.04574996983249966,0.05250003052500034,0.0194429566148902,0.00849789181272536,-0.0008934760006931701,0.0018481683621760052,7.509091,0
2008-04-10,-0.040778397969950544,0.04728453351867446,0.01664938880968459,-0.0030646977067362545,0.00020820434708753992,0.0014799386099538577,7.407273,0
2008-04-11,-0.02709873899253031,0.04451951166836202,0.019070263260881085,0.009177544140293903,-0.005607719689868794,0.005639343547719273,7.178182,0
2008-04-15,0.061292812442466656,0.09678273335820295,0.04434728068468874,0.020857896616640323,0.004193713890561903,0.0050712145809971255,7.238182,1
2008-04-16,-0.004573660333554044,0.029739858026658305,0.015869779771362117,0.0011573757056368972,0.003182302860205187,0.0032983243186501883,7.372727,1
2008-04-17,0.020426838625817793,0.0378047992623453,0.01949020786969223,0.013863289298122495,0.0016195867074723122,0.005071175827938839,7.543636,0
2008-04-21,0.027645708017040867,0.06010293973847492,0.019673520839404556,0.01636435351877692,-0.0045275249355274765,0.004786330198735573,7.810909,1
2008-04-22,0.020000048323701714,0.040813864126258,0.016059150014824563,0.0024319791294976087,-0.007099349095734079,0.008045323392514887,8.025455,0
2008-04-23,0.010930539916193579,0.05875398312323576,0.01597869474989674,-0.004272164417879038,0.003488507511672549,0.003488507511672549,7.914545,1
2008-04-24,-0.011473612176190508,0.038551400788278484,0.01629821499249209,-0.00458894352858243,0.0023665223665223617,0.004504220407219333,7.98,1
2008-04-25,0.046457084864784656,0.06873562160972425,0.02371409046017445,0.022513886401960555,-0.0008468544293603297,0.0017939691437307516,8.363636,1
2008-04-28,-0.03858122500688857,0.07865173316500619,0.013447189848266903,-0.004469456821515871,-0.00011461736036220507,0.0014280576851914634,8.318182,0
2008-04-29,0.02556820000000002,0.05113640000000004,0.025333766709504664,0.020245876204558904,-0.0027201755891546743,0.003311707276368444,8.227273,0
2008-04-30,-0.04183002306021823,0.05498855167441699,0.014527168279980532,-0.006242402952522298,0.0015809868251097626,0.002170295883672164,8.029091,1
2008-05-02,-0.01217450269523188,0.06237402967186642,0.01948014431486568,-0.007046058415281313,0.008799033117740211,0.00908479308827325,8.616364,0
2008-05-05,-0.01699995085894484,0.03881077541411369,0.013873326253311878,-0.006695681285570807,0.0003179987280050283,0.0026781608614582105,8.516364,0
2008-05-06,-0.006631023529411764,0.025752629921916577,0.018705139962257842,-0.009186629387408418,-0.0019463338976350752,0.002925194251180738,8.336364,0
2008-05-07,-0.00969820739818307,0.025527665271434893,0.011330518010291528,-0.00411119401910476,0.0002865977826382903,0.0023941975917188885,8.181818,0
2008-05-08,-0.054584914202358684,0.06953566471541867,0.01592106724913652,-0.010533823757563562,0.0014928272717048255,0.0016666496252594509,7.907273,0
2008-05-09,-0.017041628898763688,0.047607956181545605,0.02379562972028247,-0.01740339357197855,-0.006181497330021634,0.0067485386719492195,7.723636,0
2008-05-12,0.01797696383708513,0.030974534207398704,0.02196878165247116,0.006354126079100604,0.0006157886165621877,0.001099432468887514,7.745455,0
2008-05-13,0.001013847621332621,0.04022985599154549,0.02472819216182048,-0.010142613106661374,0.002169382151946896,0.002375058875404616,7.598182,1
2008-05-14,0.002964831002011437,0.04365979535203795,0.01906920990632621,0.01074928715705284,0.0041312199337606,0.004402160606408839,7.736364,1
2008-05-15,0.0326473946175519,0.04285719775191431,0.023791844281222302,0.02082462233147995,-0.004460610415076291,0.005139854178576085,8.010909,1
2008-05-16,0.003031956966501434,0.021621551684443546,0.011945793743280548,0.008219931739965311,0.0019329421543696967,0.0023618560251931087,8.241818,0
2008-05-20,-0.031138977011494262,0.0576766046972642,0.017279769870952012,-0.010093039557882422,-0.004746011515401062,0.005179358337819834,7.898182,0
2008-05-21,0.001703277487501308,0.025412341531557702,0.017202370242941172,0.0023404639018370253,0.0014360770577932903,0.0015912093190825346,7.86,0
2008-05-22,-0.016145161759740418,0.027397334584353252,0.02159372997569649,-0.017891304475278414,0.001215606756321977,0.0027248374299620438,7.543636,0
2008-05-23,-0.015924641708887747,0.034349983632793145,0.023954015691899172,-0.015915489372138034,-0.007157655855043479,0.007717317517596143,7.414545,0
2008-05-27,-0.029172178334862207,0.040643333368875496,0.017704552339484946,-0.0035574254121009505,0.0017561682858470472,0.002129637195620237,6.92,0
2008-05-28,-0.021876498722102438,0.05231463087518025,0.01887026601372847,0.011444238955389586,0.0016393606493467412,0.0021000525013125555,6.932727,0
2008-05-29,-0.040662680301931216,0.06450788437005633,0.032383015717431754,-0.018472282159449287,-0.0007237479161051608,0.001810144811584986,6.781818,1
2008-05-30,-0.008362150727702725,0.03443843945702065,0.015599602759535527,0.005377792146792396,0.0003946582999106861,0.0022006542752396967,6.872727,0
2008-06-02,-0.07825295452053882,0.09067018419984814,0.04154462232123905,-0.026626257021101836,-0.0007240701609209125,0.0010844276193856448,6.654545,0
2008-06-03,0.04701267497907193,0.05864536464505239,0.02272330707811818,-0.004937417754266664,0.0011336459146483822,0.002189904540070208,6.509091,0
2008-06-04,0.023163142030022524,0.06428954145932991,0.036586701719794064,-0.02820694078870176,-0.0022769218424008803,0.0027698185291308458,6.347273,1
2008-06-05,0.027258938941459913,0.05718119725832156,0.03402592405621381,0.019620880143434823,0.0004387240524300383,0.0019479334645106474,6.58,1
2008-06-06,-0.03559788369272111,0.05083408767787455,0.028617826298965088,-0.01127004352002617,-0.007557263045275587,0.00770301260314786,6.567273,0
2008-06-09,0.013918909308984765,0.041220204708100554,0.048701172415288235,-0.0271266294265165,-0.0016716716716716306,0.0032636911845190576,6.430909,0
2008-06-10,-0.02017433849305086,0.0538887680019883,0.03495583477879715,-0.01596642967713409,-0.005538972984204077,0.005569824089361822,6.183636,1
2008-06-11,0.004336034364833205,0.03193815517638265,0.016338224322904566,0.012070340447885883,-0.0031841813515306803,0.0033060789193032304,6.214545,0
2008-06-12,-0.0032186046746290687,0.06972439457185839,0.03597449908925319,0.003304348935511001,0.0030361493144096157,0.0035084814174678766,6.2,1
2008-06-13,0.020740234963237743,0.033467214285074785,0.016030814438638758,-0.004934442559753301,0.00967595940258761,0.009781019619268704,6.490909,1
2008-06-16,0.022371815020382164,0.03690320527800163,0.017944226241457757,0.007980115194348438,-0.008656052636922991,0.009013992174215838,6.729091,0
2008-06-17,0.029092755651861403,0.050254799251248886,0.022425561462158086,0.017605248769819573,0.0019115649680567204,0.0024201257861634945,6.936364,0
2008-06-18,-0.05754487525920477,0.08139601483472052,0.02403774707448721,-0.015130653789218757,-0.0025501651003301913,0.0025821500600973456,6.630909,0
2008-06-19,-0.03384607061932587,0.04382735771409378,0.02155292346699783,-0.017086514785844133,-0.002260587855363311,0.002646236691741616,6.394545,1
2008-06-20,0.001092728289199397,0.05821720060482219,0.045781774393895656,-0.03477873611699017,-0.0038115967705195882,0.003922724362557305,6.194545,0
2008-06-23,-0.01905540767531702,0.03739697871314455,0.02973610270973852,-0.019477609806328386,0.0019533476337032685,0.002300494295395931,6.058182,0
2008-06-24,-0.009996541020884275,0.06012500080696435,0.036043358068321533,-0.018718982603856515,-0.0006189124973118408,0.002667506826296958,5.981818,0
2008-06-25,0.022254796145033076,0.049918533438464745,0.04186207760462264,0.01504912223725087,0.0008432586447104637,0.00157663438320072,5.889091,1
2008-06-26,-0.00916194531250003,0.04732599596012317,0.02239952718676123,0.0148732536665619,-0.007827359180687646,0.008991867261907871,5.816364,0
2008-06-27,-0.04656432838822205,0.06450857694005366,0.047606234394247327,-0.041399186863680625,0.0013968295218294824,0.0037300081322852313,5.46,0
2008-06-30,-0.05204571956125158,0.08742941325775157,0.03513440851420692,-0.023136887518887896,0.0005775167857682249,0.0032276171765366363,5.281818,0
2008-07-01,-0.06492062854069043,0.10689656009512498,0.05084831970800054,-0.035398230088495575,-0.0035296435333647324,0.004384374484918421,4.927273,1
2008-07-02,0.05441423451506323,0.1350180415885779,0.06727730838692915,0.05084333594554373,-0.0029602210298368702,0.00296900995554507,5.163636,0
2008-07-03,-0.06245898442515365,0.10313908246697402,0.05742157615718945,-0.04123726223776393,0.009617458535425248,0.011934562048646468,4.858182,1
2008-07-07,-0.06178293217498955,0.08176104202629216,0.02811094452773613,0.0069965017491254375,0.004189982482248921,0.0046136354898416885,5.047273,1
2008-07-08,0.042444832852343545,0.05937029436636728,0.03404727873915465,-0.009965969788848172,0.0007613559804785438,0.0024002235824707556,4.954545,1
2008-07-09,-0.02001889957498194,0.05721315641870579,0.044726754462207,0.041644791921919715,-0.0013958637508623337,0.002163667523564676,5.318182,0
