Date,UMC_TAIEX_CO,UMC_TAIEX_HL,TAIEX_HL,TAIEX_CO,NQP_CO,NQP_HL,UMC_ADR_Open,target
2004-03-11,0.01246109303301102,0.021943703543113445,0.014809628911248932,0.007897178593477721,-0.004930179337039221,0.004954606435309747,6.901243,1
2004-03-12,-0.003144563095225087,0.01261830002937533,0.010481561234862387,0.0028211268341753154,0.007432379570557852,0.007432379570557852,7.028338,0
2004-03-15,-0.03125004006450618,0.04193552991626622,0.03945156642862561,-0.03795421326284044,-0.005365901373614901,0.005767150423580014,6.863115,0
2004-03-16,-0.006451615139421272,0.026229614356980794,0.014702194767244431,-0.008383198607848794,0.008468646016308855,0.008468646016308855,6.799567,0
2004-03-17,-0.012779649929112569,0.01623383532637107,0.013978485230962921,-0.011494564184475834,0.007651267041297099,0.007651267041297099,6.824986,1
2004-03-18,0.029032268127395896,0.04193552991626622,0.03368378505874168,0.032604382905137945,-0.0021232910310224544,0.002738764044943884,6.901243,1
2004-03-19,0.006269655830343702,0.02523663087297084,0.012138000297208847,0.0046539000263760046,-0.0008527612550390693,0.0013119749455106475,6.901243,0
2004-03-22,0.0,0.0,0.0014625255403594997,-6.448659031370405e-05,-0.00613518892372889,0.006252295990030948,6.291188,0
2004-03-23,0.0,0.04659507493995932,0.04624918624329992,0.023077281125284656,0.0064860878116503925,0.0064860878116503925,6.48183,0
2004-03-24,-0.017064820473984034,0.03169015501473932,0.027030773499933547,-0.0083278548186298,0.001976212526708065,0.001976212526708065,6.430993,1
2004-03-25,-0.01724141996240421,0.021052640959218737,0.017499878187010705,-0.012524795616291105,0.008299565846599152,0.008686399270342461,6.519959,0
2004-03-26,-0.013793109023415462,0.017543901740084154,0.01993699143592817,-0.015183431026342186,-0.0031630921154142816,0.003391237661031136,6.469121,0
2004-03-29,0.033783830162679974,0.037288217868706584,0.02320565697751068,0.01972795158543886,0.00849460620727135,0.00849460620727135,6.659763,0
2004-03-30,-0.019672138707915524,0.02006689749895244,0.014529357835578918,0.00027411121816439503,-0.0042361130369671235,0.004254134029590879,6.647054,0
2004-03-31,-0.016611365976166345,0.027210928427536533,0.013381542758539734,-0.004997788392807264,0.00022837528287387957,0.0006923673424171928,6.672473,0
2004-04-01,-0.0034013951251952146,0.017123294545019603,0.011602588383587277,0.002913379714226929,0.00109237148979985,0.0012665363015747753,6.570797,0
2004-04-02,0.0,0.010204085701003472,0.008412667738684348,-0.003231384694452624,0.018982812951521183,0.019003846180309408,6.73602,1
2004-04-05,0.0396039409255757,0.04651161054883009,0.019733298286698387,0.008374539614211488,-0.0012079564061954439,0.0018208449795743095,7.21898,0
2004-04-06,-0.015432163249683172,0.028481083285672403,0.0177380594190602,-0.011965613569682367,-0.010488142829677027,0.010599309905865759,7.091885,1
2004-04-07,-0.009404361261396424,0.019108222792989325,0.007657203742602457,0.0006488676411794059,-0.003287403419970711,0.003298246085431865,7.307946,0
2004-04-08,0.0,0.015723337670619272,0.006473229238548517,0.0009194737177580437,0.009814664183870432,0.009814664183870432,7.307946,0
2004-04-12,0.01269841702994977,0.025396865069767984,0.014943256152068598,0.011403643971119187,0.0017296962599525941,0.0017836349807839184,7.155432,1
2004-04-13,-0.00626953334622479,0.015873052297305602,0.01063855885443165,-0.004381432350262045,0.0036226798473393655,0.0037837006731777432,7.244399,0
2004-04-14,0.06666675142697334,0.07006368059557326,0.01591163206669213,0.01591163206669213,-0.005266197805184656,0.005389712412049916,7.21898,1
2004-04-15,-0.0535715298034124,0.05660388660147214,0.026647708917858396,-0.024383231264187274,0.0020930138044082973,0.0028742060344769207,7.117304,0
2004-04-16,0.01577281340827803,0.03470032508078183,0.01658302691763131,0.010060331572072752,0.0001644793201521496,0.0007611706942426196,7.117304,0
2004-04-19,-0.021739137688981332,0.028571500337123815,0.015300345667897583,-0.010692528499289661,-0.00032435715173015367,0.0005591798695246594,6.863115,1
2004-04-20,0.0031250314792548918,0.02812506963592738,0.0097797618935138,-0.005497552295796234,0.0006377983742926915,0.0009230351567801683,7.282527,0
2004-04-21,0.006172901478050295,0.012383904673909618,0.007742810856473315,0.0012496783915903996,0.005333203537853817,0.005333203537853817,7.244399,1
2004-04-22,0.0030394253288748996,0.04907979485896128,0.034945369935115,-0.019770361216340442,-0.0007513769499611527,0.004831418021189219,7.371493,1
2004-04-23,0.0,0.02388063313668817,0.016788203402890948,-0.006369823698444146,-0.0005822474752545614,0.0016004392837532645,7.498588,1
2004-04-26,-0.01744195506231895,0.02976167997498674,0.010603176212820541,-0.006249123726460319,-0.000474117207115789,0.0009287594713421577,7.790906,0
2004-04-27,-0.011834009153702868,0.030487425899000237,0.02087744664647557,-0.010527726719004296,0.003613570815856576,0.003762725375090463,7.536717,0
2004-04-28,-0.024024029661723737,0.03692275518820274,0.01771877220791367,-0.009274717358855015,-0.003660035384843838,0.0037141462885647795,7.180851,0
2004-04-29,-0.012578498119485478,0.035483946286872625,0.025427784472547805,-0.012763342254759051,-0.0017764190696521024,0.0017795803501220373,6.812277,0
2004-04-30,-0.029315940287391175,0.05802056963813552,0.053033196680945624,-0.03374112113369556,0.0025989632093003953,0.0025989632093003953,6.672473,0
2004-05-03,-0.010067183281613221,0.03412980763925497,0.022829983173565646,-0.01193427011936576,0.005807192643271342,0.0063528320068523955,6.570797,0
2004-05-04,0.010033481418737163,0.0270270707302176,0.020430517563762757,0.01287337785416157,0.0015261889789372368,0.0015261889789372368,6.634344,1
2004-05-05,-0.06578956120145804,0.07773862249907051,0.05750883090520473,-0.054381419071440194,0.002742172503744184,0.0028973073325786166,6.570797,0
2004-05-06,-0.010380660496534288,0.03496504929548025,0.03113658776641669,-0.005228217929695936,-0.007826829643942303,0.008022635545144007,6.456412,0
2004-05-07,0.017543901740084154,0.02807018794562494,0.025530124586770335,0.0249993766226983,-0.0035522348006016714,0.0035932472465945203,6.278479,0
2004-05-10,-0.0035586858311653477,0.028880843383495353,0.02170668843205163,-0.017651829463255816,-0.007872335886331266,0.007934801307414533,5.973452,0
2004-05-11,-0.010714255687316066,0.06818189050081616,0.03267588996098672,0.005232430320272635,0.00675424286654634,0.00675424286654634,5.998871,1
2004-05-12,-0.007092201775197995,0.01792119074871055,0.012793924217214736,-0.001971342702140287,-0.006463001251810944,0.006703238364891189,6.125965,0
2004-05-13,0.0036232254644993486,0.02962968081506278,0.01579116154386651,-0.0017677079483107508,-0.004439323356637566,0.0044591188269962724,5.935323,1
2004-05-14,-0.025362401292986236,0.02973990208867262,0.027258311084977505,-0.025796331725255753,0.0005864895421141374,0.001761534869901106,5.935323,0
2004-05-17,-0.01568620751130204,0.02788842249296188,0.03336437311523238,-0.026563335971803364,-0.013422386853640908,0.013670232814357294,5.185464,1
2004-05-18,0.023904317660510325,0.027999535506989835,0.027862088417334587,0.010369709266439786,0.010307112849485744,0.010307112849485744,5.719262,1
2004-05-19,0.037878844500639074,0.037878844500639074,0.03113891135526334,0.029946310438237363,0.011575415477289195,0.011611601585416471,5.922614,0
2004-05-20,0.011070152332055215,0.057252012845885256,0.03467195057994455,0.00611595509367143,0.0036495303649529778,0.0036495303649529778,5.846357,0
2004-05-21,0.018518600254419485,0.04494388147323447,0.032305995303633386,0.0220798654709617,0.00818563649763522,0.00818563649763522,5.973452,0
2004-05-24,0.003703705579609666,0.04119859765053892,0.025145595679694835,0.0024665062431790574,0.0060152082623992865,0.0060152082623992865,6.036999,0
2004-05-25,0.007380077524912235,0.03333335021648674,0.017484968875893667,0.006979761040171553,-0.001244722306696741,0.001246273571211074,6.036999,1
2004-05-26,-0.007092201775197995,0.021505421896223332,0.014858433764642975,-0.011684744932339425,-0.0024177281644607775,0.0030190978713974404,6.113256,1
2004-05-27,-0.007017581260474907,0.014184438189082606,0.01218709804964127,-0.0059154201050418565,0.0037958754237695943,0.0037958754237695943,6.240351,1
2004-05-28,0.013986019718192124,0.02112680440457819,0.016787733960691907,0.00821880989618862,0.0008336750034165641,0.0011346858424016067,6.329317,1
2004-06-01,0.0,0.029304043983259302,0.01774335589711266,-0.0008829254147791246,-0.006240536890780436,0.006966034576238679,6.227641,0
2004-06-02,0.0,0.022222269655843445,0.011968883110196773,-0.005473898195990234,0.0027103223785462445,0.0027103223785462445,6.189513,0
2004-06-03,-0.05882362869834723,0.07843157384496685,0.043775403373704475,-0.03972842526910936,-0.0029225191022130385,0.0030543551954856055,5.744681,0
2004-06-04,0.007812504471486202,0.02766807849978487,0.01853599227570435,0.010201030902037726,0.010959244876242,0.010959244876242,5.820938,0
2004-06-07,0.03448273797202278,0.03448273797202278,0.024867289206315743,0.02288640952805869,0.006650772602664475,0.006650772602664475,5.973452,1
2004-06-08,-0.0036765082167938066,0.018587443344505183,0.012255528669223845,-0.0030358863694364747,-0.005002145692522134,0.0054316328593570625,6.036999,0
2004-06-09,-0.014814822318438408,0.030303083000594706,0.010274053853678952,-0.0010766155669691185,-0.005635629479088564,0.005667569802542564,5.846357,0
2004-06-10,-0.011583018135760962,0.035433168220212946,0.01792408404826843,-0.008189743561383012,0.0037693998217359402,0.0037693998217359402,5.630296,0
2004-06-14,-0.03703712189941502,0.06437732128806878,0.0399027017035526,-0.031139012801987817,-0.006528181897965984,0.006571079097580914,5.210883,0
2004-06-15,0.012930995101083793,0.03508772681448705,0.023996415393743798,0.01806984038617001,0.007574615099875211,0.007878605027496113,5.160045,1
2004-06-16,-0.0374995360147017,0.04782558747202019,0.03538886015486767,-0.028314386303238966,-0.0007439016967722351,0.0018611387462015851,5.147336,0
2004-06-17,0.025862074409988403,0.03879260636805651,0.02722100674533182,0.019097891273417784,-0.00324607259029827,0.0032837825918814022,5.147336,0
2004-06-18,-0.025531921261238225,0.03508772681448705,0.014595308600036076,-0.010572372097358545,-0.0040391752154569065,0.004055556318021548,5.020241,1
2004-06-21,-0.0374995360147017,0.04347780293183366,0.022418248376377577,-0.019424281300658736,0.0018690058798652195,0.0028129779331439063,5.096498,0
2004-06-23,0.021459274788857924,0.038626199926080976,0.029750734888062857,0.024591367887731096,-0.0011403437321821724,0.0013115333387697843,5.172755,1
2004-06-24,0.0,0.021008489757462428,0.01388547222817383,0.002331036783093247,-0.0027964916740816493,0.0028043339706820057,5.29985,0
2004-06-25,0.00416662867956622,0.02521013024950087,0.012941743740493748,0.006098076199847238,0.00014781866681002432,0.0006386211161752951,5.261721,1
2004-06-28,-0.024792960436888018,0.0384616299773358,0.022313138295905536,-0.016667229997818764,0.002868571504635602,0.00374711312554485,5.312559,0
2004-06-29,0.008474578025012008,0.030172420144986518,0.015759579921204917,0.012128185842495257,-0.0006500381981209387,0.0027426655490359886,5.147336,1
2004-06-30,0.024590167872120407,0.0286881288518968,0.010442558751739986,0.006645498033847579,0.0004445742040795143,0.0006902547969389613,5.465073,1
2004-07-01,0.0,0.024193562680963586,0.010275545563191687,-0.00219327311757002,-0.00016492723410431318,0.001861791677395034,5.54133,0
2004-07-02,0.0,0.016460384761287847,0.010318719450603366,0.001477806651238823,0.0001411299807122604,0.0006589475666007841,5.363397,0
2004-07-06,0.021008489757462428,0.021008489757462428,0.013549759066220014,0.01026373875066393,-0.005966538731823446,0.006002351997498559,5.185464,0
2004-07-07,0.008474578025012008,0.021185948379112994,0.017975990318614164,0.014906998921068015,2.0764550758925445e-05,0.0021908690678407337,5.147336,1
2004-07-08,-0.020576214564536024,0.02521013024950087,0.012447490232311197,-0.00529781363838265,-0.004893997940097019,0.005029209705541168,5.363397,0
2004-07-09,0.00829932834705667,0.020920547237973663,0.014948895914497159,0.007106566836772047,0.006938869536687391,0.007480408454048945,5.350688,0
2004-07-12,-0.03252037007623898,0.03797477536649779,0.009305564021272247,-0.007515896707961798,-0.005804819042587306,0.005971568620595753,5.147336,0
2004-07-13,0.004545417731918614,0.018264900340062402,0.0065786471176269455,-0.005702924881043429,0.0020301098073138746,0.00233079086385803,5.13361,1
2004-07-14,0.004566297358774024,0.018264900340062402,0.013373869695062601,-0.01256326214183244,-0.008072717581130455,0.010075798286053681,5.078705,0
2004-07-15,-0.018348683612214995,0.03791473257359445,0.01914750377242303,-0.009519184119458282,0.002303936419809613,0.002346309670600618,5.064979,0
2004-07-16,0.023696750723638527,0.0426541598755779,0.013678793185760667,3.8161334892316145e-05,0.0063094373673784785,0.0064371479133911785,5.010074,0
2004-07-19,0.009302377040890986,0.023474202326375614,0.01742946858759414,0.0010012081707425821,0.005164599150965634,0.005164599150965634,5.037526,0
2004-07-20,-0.03225813711987119,0.0333334108580016,0.03051027339969016,-0.023482892321796955,0.0020200573065902124,0.002084661618585621,4.982621,1
2004-07-21,0.009302377040890986,0.03755872372220107,0.014704024862436287,0.0038564281500032033,0.004153911892236502,0.004505735528040015,5.147336,0
2004-07-22,0.023809548420529503,0.03349281302767504,0.020930232147159895,0.016300909049872993,0.000663996246977787,0.0024196286050659865,4.996347,1
2004-07-23,0.0,0.023364510668357652,0.012564613818275127,0.0002792074181015148,-0.005758184746511543,0.005791533466175385,5.010074,0
2004-07-26,-0.004739298706557157,0.01435408127271713,0.00747558147972454,0.002451748123353372,-0.00011623767699008482,0.0016081147946561374,4.859085,0
2004-07-27,0.014285729052317795,0.04347830646273348,0.02827811314359325,0.011816904561620887,0.004838014221715608,0.004838014221715608,4.845359,1
2004-07-28,-0.009259310437236629,0.023474202326375614,0.012839285888419497,-0.008840877418799431,-0.005045930909561379,0.005281028753070326,5.010074,0
2004-07-29,-0.013888902846518973,0.018779404323750783,0.009264150909551789,-0.00531212389694056,0.008352721860142447,0.008739022010191852,4.968895,1
2004-07-30,0.0,0.0231481714108652,0.008338064515828589,0.0010840173580468758,-0.0021780891374052563,0.0022043141577086063,5.078705,0
2004-08-02,-0.009216640377053335,0.014018790929471054,0.012481357471043638,-0.009953395344584453,-0.008385669426206109,0.00845658354024974,4.996347,0
2004-08-03,0.004608257668637463,0.023255879500754677,0.009522009540735218,0.0018030886996352224,0.0018072977683801271,0.0018072977683801271,4.968895,0
2004-08-04,-0.004608341028489736,0.01869165079891428,0.010940337977785111,-0.004036738457233648,-0.00026228934886661856,0.0006707201493080248,4.859085,1
2004-08-05,0.04147465245714626,0.07042264944177747,0.03563418170250826,0.01743332734508537,0.0015009353655175953,0.002900358194236988,5.078705,0
2004-08-06,-0.009008936702570183,0.02283111510025539,0.017508568946261002,0.00501284868671982,-0.009036233597351945,0.009118631683330738,4.941443,0
2004-08-09,0.013888860973628573,0.023364510668357652,0.01537015278090685,0.012566527657399962,0.004111973367181629,0.004111973367181629,5.010074,1
2004-08-10,0.0,0.018433155714328263,0.008168040486291057,-0.002607348566176581,0.005321971707124757,0.005596420717373081,5.064979,1
2004-08-11,-0.004524850396691214,0.02283111510025539,0.015780945608481978,-0.013071847886127896,-0.015016942574375582,0.015245889217246261,4.982621,0
2004-08-12,-0.004566173460902545,0.013888860973628573,0.008069752990290375,0.0034564224788216995,-0.006800767731112756,0.007288607556414375,4.941443,0
2004-08-13,0.0,0.023364510668357652,0.017870443841457532,0.010676925983660065,0.0036418166238217585,0.0038875964246356735,4.872811,0
2004-08-16,-0.004608341028489736,0.013888860973628573,0.0053625079651993,-0.005320997180823021,0.0018729741300226635,0.0019342507645259731,4.886538,0
2004-08-17,-0.004587119042134594,0.013824898045690799,0.009406219088781314,-0.007661959568460115,0.004822581738992903,0.004822581738992903,4.886538,1
2004-08-18,0.022935802654349736,0.0368663947885088,0.02417718254729004,0.014676806904462561,-0.004538883854006855,0.0045595792546669275,5.0238,1
2004-08-19,0.017467304961323378,0.021834081831873246,0.021175806550167972,0.020454671261114814,-0.004663508777075408,0.004685358989848315,5.600302,0
2004-08-20,-0.004329047550808063,0.021834081831873246,0.014187066792741147,0.003840103657809212,-0.000798237963606208,0.0007988756564834139,5.229693,0
2004-08-23,0.004347869685420967,0.021834081831873246,0.009588122473515863,0.0016278431301067606,0.0031030672062881087,0.0034470392786831055,5.257146,1
2004-08-26,0.008438826294541332,0.01687715647487799,0.015295860964424599,0.012187923566091536,-0.003564356435643597,0.004531001589825106,5.53167,1
2004-08-27,-0.004184142061850188,0.01687715647487799,0.009019154222353169,-0.002321419594459657,0.0014028896634511482,0.0015912049761319584,5.572849,0
2004-08-30,-0.016806700654137113,0.021367541189006554,0.008371133194558684,-0.0005059118973335147,-0.0037086378857164085,0.0037224430791471565,5.353229,0
2004-08-31,0.0,0.030434851853315653,0.020754202871057427,0.0013546642750470012,0.0004020027043817962,0.0008336014507590892,5.215967,0
2004-09-01,0.008658055947746861,0.021645081138563255,0.011343462555122216,0.010055538752888019,-0.003800697281770573,0.004086663682986372,5.284598,0
2004-09-02,-0.01739128212115794,0.03139012452593204,0.00924922670623718,-0.00297594109414238,-0.0021192898927289818,0.0023856280456760292,5.215967,0
2004-09-03,-0.02702701381366776,0.037209339892969845,0.021087826146597818,-0.016833337022749466,-0.005496163462367511,0.005526538219804578,4.941443,0
2004-09-07,0.009174362550475247,0.01851857900158286,0.010480149739004277,0.010480149739004277,0.006212853979722623,0.006212853979722623,4.927716,0
2004-09-08,-0.01363637653044475,0.018433155714328263,0.00893868132612599,-0.0034603984455383184,-0.002872689908681766,0.00326557862424801,4.859085,0
2004-09-09,0.0,0.018604627878836547,0.007283317616417443,-0.0018705042158104976,0.006079623455579446,0.006079623455579446,4.845359,1
2004-09-10,-0.009090958798526136,0.023041413382965874,0.011476539541732606,-0.00522727320727145,-0.00209374529445091,0.002277986173989331,5.0238,1
2004-09-13,-0.0044843498562687125,0.018181794262363365,0.009035559690278475,0.0017930130991470202,0.004555566576452796,0.004555566576452796,5.13361,1
2004-09-14,-0.017857119784326362,0.02283111510025539,0.009306436057082134,-0.006109663784534404,7.720273438057252e-05,0.0009546271338723466,5.078705,0
2004-09-15,-0.013698602981288523,0.013888860973628573,0.011659204075178545,-0.006714862990762256,-0.005060022333891681,0.005092771211111495,4.968895,0
2004-09-16,0.009345846531571217,0.018779404323750783,0.011787795746101844,0.011099503173264002,0.002865511971472365,0.002865511971472365,4.941443,1
2004-09-17,-0.02314821328375575,0.023696750723638527,0.015029949517221962,-0.014131289227315751,0.00016235828944954767,0.0060096664918571985,4.859085,1
2004-09-20,-0.01415095728180732,0.023923382237198847,0.013451658852671867,0.0030443981240163578,-0.004486760895667081,0.004577514459021025,4.872811,0
2004-09-21,0.004739427301983452,0.014285729052317795,0.009286548491525897,0.00801250248261374,0.0034030311535222487,0.0034875235074522323,4.941443,1
2004-09-22,-0.009345719738886598,0.014218024715097918,0.006904753456478009,0.0013871426746807105,-0.00692586399108142,0.007023279962954121,4.941443,0
2004-09-23,0.014285729052317795,0.014285729052317795,0.005295196365018355,0.0026292916093481633,0.001403633772711099,0.0021891043924700056,4.872811,1
2004-09-24,-0.014084521395825458,0.019138731754958064,0.01036741106617641,-0.008691333253101906,0.0009384864772629869,0.0009384864772629869,5.078705,0
2004-09-27,-0.009661845880607475,0.019512259902629427,0.008895163022796141,-0.0038827873410417378,-0.006155936081221268,0.006194066357802745,4.666918,0
2004-09-29,0.009852227283801078,0.029556726405811806,0.011589152373165792,-0.0058097085523054195,-0.0006683771371898433,0.001381066442243422,4.598287,0
2004-09-30,-0.009661845880607475,0.019512259902629427,0.012382950390879954,-0.003130918837753633,-0.0012676425389675891,0.0017868792012933473,4.598287,1
2004-10-01,0.019512259902629427,0.019512259902629427,0.014990944733685575,0.01293657243970486,0.008031787779804508,0.008067424151365016,4.790454,1
2004-10-04,0.004694798002624832,0.014218024715097918,0.011872790246016571,0.009513839520712605,0.004494119907235845,0.006065346561826683,5.010074,0
2004-10-05,-0.004651209554269605,0.014084521395825307,0.007953180987833484,-0.0011563701391236441,-0.002132810303325488,0.002460379640702208,4.91399,0
2004-10-06,-0.009302334973242312,0.018867900379465532,0.012365082672208953,-0.005351907669399834,-0.0012587479562447706,0.0014041769125916683,4.900264,0
2004-10-07,-0.009345719738886598,0.018867900379465532,0.011171760307397855,-0.0021419037932822087,-0.003504680816448323,0.0036054421768707172,4.872811,0
2004-10-08,-0.018957323421655074,0.024271871301917086,0.007001012430881826,0.003148176763916737,-0.005212160334017858,0.00523946928801214,4.80418,0
2004-10-11,0.0048780098259935045,0.014705853012939474,0.009098974471291798,0.0016498392071389923,0.0012070553431386356,0.0020600270945936826,4.639465,0
2004-10-12,-0.01470598602094718,0.024875649874215595,0.01645775860247111,-0.01546235556866066,-0.007831879372334798,0.007893701893364802,4.529656,0
2004-10-13,-0.004975084977104434,0.01500001628018121,0.00814439976180386,-0.005150221274130629,0.008914933207431832,0.009363451974104492,4.529656,0
2004-10-14,0.010000010853454139,0.020000066929633867,0.017319219732381205,-0.015760159260596592,-5.575223705861972e-05,0.0006413786853130174,4.529656,0
2004-10-15,-0.009901000738608001,0.010000010853454139,0.014162893887731641,0.0005173364151591302,0.004374631351290635,0.0049179751993536375,4.474751,1
2004-10-18,-0.014925389924529358,0.020202088952009936,0.014798708320088835,-0.013000655980791191,-0.0019145710033330366,0.002058261399197577,4.488477,1
2004-10-19,0.004999960204001482,0.010000010853454139,0.010202437123287016,-0.0013961902405975684,0.0017984627588282702,0.003407528036839633,4.584561,1
2004-10-20,-0.004975084977104434,0.015075347193484549,0.008419539353371003,-0.0003282057260492913,-0.001615632107394571,0.0019801154719970935,4.612013,0
2004-10-21,0.0,0.02010047807463728,0.01614249769422232,0.0055488025671046135,0.0018107244269467845,0.00261320457070738,4.612013,1
2004-10-22,-0.0049020101189832495,0.019801956702240657,0.012068032840516465,-0.010106908079961844,-0.0005767638796530657,0.0021744300614954764,4.708097,0
2004-10-26,-0.010000056076179728,0.015151532454364916,0.010521652164688144,-0.009204871121471723,0.0019440695389478057,0.002224413992823162,4.529656,1
2004-10-27,-0.02020199759296317,0.0259067661029353,0.014137721740122143,-0.0022581379734318073,-0.00042264841195048774,0.0013863184234786888,4.474751,1
