Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,43.96138,44.900723,43.2099,44.524986,22.637262,332630460.0
2000-01-05,43.58564,44.524986,43.2099,44.33712,22.541752,292754299.0
2000-01-06,44.33712,44.33712,43.2099,43.397774,22.064167,248928848.0
2000-01-07,42.270554,42.646294,40.955471,42.082687,21.395554,269228882.0
2000-01-10,40.203999,43.58564,40.203999,43.2099,21.968657,380487972.0
2000-01-11,43.96138,44.33712,41.331211,41.706947,21.204523,286306727.0
2000-01-12,41.706947,42.83416,41.519081,42.83416,21.777615,181892693.0
2000-01-13,42.458427,42.83416,41.706947,41.706947,21.204523,162467818922.0
2000-01-14,42.270554,43.022034,41.706947,42.270554,21.49107,201569289.0
2000-01-17,43.58564,43.773514,43.022034,43.2099,21.968657,150538291.0
2000-01-18,43.2099,43.2099,42.082687,42.270554,21.49107,118179571.0
2000-01-19,42.270554,42.83416,41.706947,41.706947,21.204523,131704223.0
2000-01-20,41.706947,41.894821,40.767605,41.706947,21.204523,161466136.0
2000-01-21,42.458427,43.2099,42.270554,42.646294,21.682104,146733969027.0
2000-01-24,43.2099,44.33712,43.2099,43.96138,22.350719,280150047.0
2000-01-25,43.96138,44.33712,43.397774,44.149254,22.446236,165332179.0
2000-01-26,45.088596,47.155155,45.088596,46.967281,23.878967,509931527.0
2000-01-27,48.094498,48.094498,46.403675,46.967281,23.878967,294787896.0
2000-01-28,46.215809,46.215809,45.088596,45.276463,23.019329,220776993.0
2000-01-31,44.712856,46.027943,44.524986,46.027943,23.401392,123849502.0
2000-02-01,46.779423,46.779423,45.464329,46.215809,23.496906,138152648.0
2000-02-09,47.718761,47.718761,46.403675,46.779423,23.783457,205640473.0
2000-02-10,46.591549,46.591549,45.088596,45.840069,23.305878,142264579.0
2000-02-11,46.215809,46.967281,45.652203,46.027943,23.401392,248857310.0
2000-02-14,46.403675,47.343025,45.840069,46.027943,23.401392,231418814.0
2000-02-15,46.027943,46.403675,45.464329,46.027943,23.401392,132398164.0
2000-02-16,46.215809,46.591549,45.464329,45.840069,23.305878,96313793.0
2000-02-17,45.464329,45.652203,44.712856,45.276463,23.019329,169811146.0
2000-02-18,45.652203,45.840069,44.149254,44.33712,22.541752,168258311.0
2000-02-21,43.96138,43.96138,41.706947,41.706947,21.204523,204879305.0
2000-02-22,40.955471,42.646294,40.767605,42.082687,21.395554,220926964.0
2000-02-23,42.082687,42.082687,41.331211,41.331211,21.013494,94785922.0
2000-02-24,41.706947,42.082687,41.331211,41.894821,21.300045,96072827.0
2000-02-25,42.082687,42.270554,41.519081,42.270554,21.49107,131295083.0
2000-02-29,42.83416,43.022034,42.270554,42.270554,21.49107,93814074.0
2000-03-01,43.022034,43.2099,42.646294,42.83416,21.777615,103782874.0
2000-03-02,43.2099,43.2099,41.706947,41.894821,21.300045,77321238.0
2000-03-03,41.706947,42.082687,41.519081,41.894821,21.300045,54058051.0
2000-03-06,42.270554,42.270554,41.331211,41.519081,21.109015,79299876.0
2000-03-07,41.143345,41.706947,40.579739,40.955471,20.822462,89830876.0
2000-03-08,40.955471,41.331211,40.579739,40.767605,20.726946,83254277.0
2000-03-09,40.955471,41.894821,40.955471,41.894821,21.300045,89730328.0
2000-03-10,42.458427,42.458427,40.203999,40.203999,20.440401,121241490.0
2000-03-13,38.32531,38.513172,37.57383,37.57383,19.103178,197750221.0
2000-03-14,36.82235,38.32531,36.446617,38.137436,19.389723,192705540.0
2000-03-15,37.94957,38.32531,36.82235,37.19809,18.912146,168651829.0
2000-03-16,34.755787,37.19809,34.755787,36.258743,18.434566,249527376.0
2000-03-17,36.258743,36.82235,35.883003,36.82235,18.721109,322737936.0
2000-03-20,35.695137,35.695137,35.695137,35.695137,18.148018,19713548.0
2000-03-21,34.567921,38.137436,34.567921,38.137436,19.389723,307675855.0
2000-03-22,38.137436,39.452518,37.57383,38.513172,19.580755,233479025.0
2000-03-23,39.828259,41.143345,39.452518,41.143345,20.917978,250847711.0
2000-03-24,41.519081,41.519081,40.579739,40.767605,20.726946,178769243.0
2000-03-27,41.331211,43.58564,41.331211,43.58564,22.159685,197371979.0
2000-03-28,45.088596,45.088596,43.96138,44.524986,22.637262,277777118920.0
2000-03-29,44.712856,44.712856,43.773514,44.149254,22.446236,153859273.0
2000-03-30,44.33712,46.591549,44.33712,45.464329,23.114841,344904162.0
2000-03-31,45.088596,45.464329,44.149254,44.33712,22.541752,164745578225.0
2000-04-05,44.900723,46.779423,44.900723,46.215809,23.496906,227783546.0
2000-04-06,46.215809,46.779423,43.96138,43.96138,22.350719,219765704.0
2000-04-07,44.33712,44.712856,43.2099,43.58564,22.159685,161019549.0
2000-04-10,43.397774,46.215809,43.397774,44.900723,22.828289,292980520.0
2000-04-11,44.524986,44.712856,43.773514,43.96138,22.350719,132788196.0
2000-04-12,43.58564,43.96138,42.458427,42.458427,21.586586,145425077.0
2000-04-13,40.579739,41.331211,40.203999,40.955471,20.822462,219826704.0
2000-04-14,38.701038,40.016125,38.32531,38.513172,19.580755,238392897.0
2000-04-17,35.319401,36.634483,35.319401,36.634483,18.625597,181554560.0
2000-04-18,38.32531,38.888912,37.57383,38.513172,19.580755,182132143.0
2000-04-19,39.452518,39.452518,37.19809,37.385963,19.00766,132531715.0
2000-04-20,37.385963,38.137436,36.446617,37.94957,19.294209,92166119.0
2000-04-21,36.258743,37.19809,36.258743,36.446617,18.530083,130066568.0
2000-04-24,36.446617,36.446617,34.943661,34.943661,17.765955,103420654.0
2000-04-25,34.567921,36.82235,34.380054,36.82235,18.721109,166989715.0
2000-04-26,37.19809,37.385963,34.755787,35.131535,17.861471,135289884.0
2000-04-27,36.070869,36.446617,35.131535,36.446617,18.530083,144450010.0
2000-04-28,36.82235,38.888912,36.634483,38.888912,19.771786,256423426.0
2000-05-02,40.579739,40.767605,39.828259,40.203999,20.440401,206859407.0
2000-05-03,39.828259,40.016125,38.32531,38.32531,19.485243,156718656.0
2000-05-04,38.701038,39.452518,37.010223,37.57383,19.103178,147635366.0
2000-05-05,37.19809,39.828259,36.82235,39.828259,20.249365,166880357.0
2000-05-08,39.640385,40.579739,39.452518,40.016125,20.344879,186385049.0
2000-05-10,48.425152,49.236744,47.613556,47.613556,24.207544,272766688.0
2000-05-11,46.260895,46.801964,45.719833,46.531429,23.657377,128542577.0
2000-05-12,47.613556,48.695686,46.801964,48.695686,24.757719,137950184.0
2000-05-15,49.236744,49.236744,47.072491,47.343021,24.070002,93891704.0
2000-05-16,48.425152,50.318874,47.613556,50.04834,25.445433,164745727.0
2000-05-17,51.400993,53.024189,51.130466,51.942062,26.408236,231459124.0
2000-05-18,51.130466,51.671528,50.589397,51.671528,26.270689,116993148.0
2000-05-19,50.859932,51.400993,50.589397,51.130466,25.995602,65075344.0
2000-05-22,50.04834,50.589397,48.966209,48.966209,24.895256,88601490.0
